scorer,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000,DLC_mobnet_100_PkPpEnetCh02Jun24shuffle1_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
198,795.88,492.066,0.9660000205039978,660.011,483.731,0.9990000128746033,515.594,492.017,0.9959999918937683,363.933,548.091,0.9929999709129333,220.512,659.859,0.9990000128746033,116.252,812.286,0.996999979019165,68.19,964.498,0.9990000128746033,58.796,1123.957,0.9980000257492065,68.352,1268.803,0.9990000128746033,99.276,1387.82,0.9959999918937683,115.408,1484.453,0.9950000047683716
199,779.859,500.583,0.9940000176429749,667.844,491.905,0.9760000109672546,531.732,491.895,0.8539999723434448,363.937,548.306,0.9869999885559082,220.428,652.736,0.9919999837875366,116.109,812.177,0.996999979019165,68.115,964.432,0.9980000257492065,58.763,1124.089,0.9980000257492065,67.227,1275.972,0.996999979019165,91.472,1387.719,0.9900000095367432,115.429,1484.531,0.9950000047683716
200,779.855,516.002,0.996999979019165,676.069,499.669,0.9990000128746033,531.853,499.922,0.9559999704360962,371.737,548.029,0.9990000128746033,220.912,660.098,0.9990000128746033,116.076,812.166,0.9959999918937683,67.854,964.069,0.9990000128746033,58.498,1123.992,0.996999979019165,67.259,1276.045,0.996999979019165,99.226,1387.755,0.9959999918937683,115.476,1484.553,0.9959999918937683
201,795.827,531.773,0.9940000176429749,683.825,507.989,0.9750000238418579,867.7,619.955,0.6240000128746033,371.948,548.178,0.9990000128746033,228.233,652.671,0.9990000128746033,116.137,812.222,0.9869999885559082,67.915,964.01,0.9990000128746033,58.498,1123.852,0.9980000257492065,68.027,1268.655,0.9990000128746033,99.323,1387.801,0.9959999918937683,115.494,1484.516,0.9950000047683716
202,819.727,540.209,0.9959999918937683,691.707,515.616,0.9990000128746033,883.723,635.977,0.5709999799728394,379.929,548.184,0.9860000014305115,228.463,652.673,0.9990000128746033,116.216,804.362,0.996999979019165,67.859,964.04,0.9990000128746033,58.924,1115.995,0.9900000095367432,67.811,1268.241,0.9990000128746033,91.324,1387.712,0.9900000095367432,123.324,1492.182,0.996999979019165
203,819.873,556.211,0.9959999918937683,699.831,523.927,0.9829999804496765,883.779,651.868,0.8209999799728394,387.974,548.216,0.9980000257492065,237.172,644.774,0.9980000257492065,116.282,804.142,0.996999979019165,67.99,964.099,0.9990000128746033,58.868,1115.971,0.9900000095367432,67.678,1268.206,0.9990000128746033,91.284,1387.718,0.9879999756813049,115.584,1484.567,0.9950000047683716
204,827.908,556.042,0.9819999933242798,707.633,531.614,0.9990000128746033,572.072,516.187,0.9980000257492065,403.431,547.989,0.9739999771118164,243.821,643.84,1.0,123.948,803.895,0.9959999918937683,67.802,956.271,0.9950000047683716,51.649,1108.598,0.9980000257492065,67.759,1268.33,0.9990000128746033,91.01,1395.822,0.9980000257492065,115.4,1491.678,0.9990000128746033
205,835.813,572.198,0.9959999918937683,731.758,539.987,0.9869999885559082,588.061,516.54,0.9980000257492065,404.56,548.391,0.367000013589859,252.164,644.106,0.9990000128746033,124.082,796.157,0.9869999885559082,67.887,956.286,0.9950000047683716,51.555,1108.706,0.9980000257492065,67.222,1267.879,0.9990000128746033,91.003,1395.88,0.9980000257492065,115.477,1484.417,0.9950000047683716
206,843.947,588.029,0.984000027179718,739.563,548.003,0.9990000128746033,587.984,523.921,0.9760000109672546,156.004,1579.988,0.3569999933242798,419.522,548.135,0.9990000128746033,131.205,787.916,0.9980000257492065,67.942,956.069,0.9950000047683716,51.623,1115.931,0.996999979019165,67.07,1267.829,0.9990000128746033,91.393,1387.714,0.9900000095367432,115.56,1484.32,0.9950000047683716
207,851.925,604.147,0.9950000047683716,755.987,563.709,0.9990000128746033,604.106,532.41,0.996999979019165,156.002,1579.99,0.35499998927116394,435.367,547.799,0.9990000128746033,124.296,788.187,0.9950000047683716,68.163,956.079,0.9940000176429749,51.545,1108.298,0.9990000128746033,67.029,1267.752,0.9990000128746033,98.65,1396.149,0.9990000128746033,123.222,1491.907,0.996999979019165
208,859.942,620.014,0.9819999933242798,763.804,571.984,0.9810000061988831,315.982,75.965,0.3700000047683716,619.987,539.753,0.9639999866485596,260.161,636.56,0.9990000128746033,131.689,787.435,0.9990000128746033,68.073,956.107,0.9950000047683716,51.291,1108.028,0.9990000128746033,67.066,1260.327,0.996999979019165,91.019,1395.758,0.9980000257492065,123.273,1491.87,0.996999979019165
209,867.775,628.198,0.9980000257492065,771.822,580.342,0.9990000128746033,619.996,540.081,0.8379999995231628,627.547,547.166,0.9459999799728394,268.11,636.274,0.9909999966621399,139.677,780.312,0.9850000143051147,67.865,956.022,0.9950000047683716,51.24,1108.093,0.9990000128746033,67.101,1260.311,0.996999979019165,90.919,1395.87,0.9980000257492065,123.381,1492.068,0.996999979019165
210,875.819,644.25,0.9980000257492065,787.772,595.701,0.9990000128746033,636.072,548.472,0.9959999918937683,460.174,548.834,0.5120000243186951,275.902,636.503,0.9990000128746033,139.833,780.215,0.9869999885559082,68.181,950.064,0.996999979019165,51.53,1108.14,0.9990000128746033,66.972,1260.17,0.996999979019165,90.426,1395.969,0.9980000257492065,123.303,1491.872,0.996999979019165
211,883.905,660.111,0.9980000257492065,787.637,603.889,0.9980000257492065,643.804,548.554,0.9990000128746033,467.828,555.891,0.9980000257492065,284.041,636.208,0.9909999966621399,139.706,780.244,0.9879999756813049,68.153,948.961,0.9980000257492065,51.39,1108.286,0.9990000128746033,66.683,1267.722,0.9990000128746033,90.397,1395.978,0.9980000257492065,123.41,1492.145,0.996999979019165
212,891.889,668.027,0.9729999899864197,803.75,611.83,0.9990000128746033,659.504,563.958,0.9990000128746033,467.637,563.975,0.9990000128746033,284.697,628.626,0.9980000257492065,139.855,780.292,0.9890000224113464,68.07,948.625,0.9990000128746033,51.205,1107.912,0.9980000257492065,66.805,1267.688,0.9990000128746033,98.819,1396.733,0.9990000128746033,123.463,1492.351,0.996999979019165
213,899.988,684.193,0.9929999709129333,811.761,627.989,0.9959999918937683,660.008,564.516,0.9990000128746033,483.599,564.008,0.9990000128746033,292.59,628.396,1.0,147.212,772.122,0.9990000128746033,67.968,948.26,0.9990000128746033,50.852,1107.902,0.9990000128746033,66.897,1260.183,0.996999979019165,98.749,1396.768,0.9990000128746033,123.398,1500.199,0.984000027179718
214,899.923,700.161,0.9959999918937683,820.046,635.939,0.9980000257492065,675.789,572.006,0.9990000128746033,491.963,564.787,0.984000027179718,292.263,628.333,1.0,147.957,771.664,0.9990000128746033,68.053,948.263,0.9980000257492065,51.22,1107.872,0.9990000128746033,66.99,1260.254,0.9959999918937683,98.615,1396.373,0.9990000128746033,123.379,1500.184,0.984000027179718
215,915.853,708.231,0.9980000257492065,819.489,643.868,0.9990000128746033,684.078,580.417,0.9980000257492065,683.775,803.708,0.47099998593330383,499.052,563.699,0.9990000128746033,148.315,764.571,0.996999979019165,68.162,948.089,0.9980000257492065,51.28,1107.854,0.9990000128746033,66.904,1260.184,0.996999979019165,98.845,1396.545,0.9990000128746033,123.349,1492.234,0.996999979019165
216,915.986,724.094,0.9990000128746033,827.868,659.989,0.9959999918937683,691.781,588.072,0.9980000257492065,507.979,564.693,0.9729999899864197,300.793,628.615,0.9980000257492065,155.962,764.362,0.9879999756813049,68.394,940.438,0.9940000176429749,51.497,1107.648,0.9990000128746033,66.859,1260.139,0.996999979019165,98.904,1396.735,0.9990000128746033,123.369,1492.301,0.996999979019165
217,916.071,739.96,0.9990000128746033,835.727,667.922,0.9980000257492065,700.049,596.238,0.9980000257492065,515.761,571.951,0.996999979019165,308.243,628.24,1.0,155.679,764.22,0.9860000014305115,68.203,940.316,0.9950000047683716,50.985,1107.938,0.9990000128746033,66.77,1260.055,0.996999979019165,99.066,1403.696,0.9959999918937683,123.405,1500.23,0.9850000143051147
218,923.862,748.066,0.9639999866485596,843.788,675.824,0.9959999918937683,707.734,603.943,0.9980000257492065,524.023,572.02,0.9860000014305115,323.148,627.829,1.0,163.035,756.603,0.9990000128746033,68.424,940.316,0.9940000176429749,51.303,1107.787,0.9990000128746033,59.26,1260.181,0.9900000095367432,98.986,1403.686,0.996999979019165,123.496,1500.296,0.984000027179718
219,932.024,772.076,0.9990000128746033,851.803,691.799,0.9990000128746033,723.416,611.94,0.9990000128746033,531.608,579.715,0.9990000128746033,332.244,628.366,0.9990000128746033,163.511,756.443,0.9990000128746033,68.177,940.119,0.9940000176429749,51.39,1107.809,0.9990000128746033,59.214,1260.157,0.9900000095367432,90.4,1396.163,0.9980000257492065,123.436,1500.245,0.984000027179718
220,932.046,780.201,0.9900000095367432,859.821,699.984,0.9800000190734863,723.809,619.788,0.9990000128746033,531.794,580.073,0.9990000128746033,332.643,628.62,0.9990000128746033,171.978,756.198,0.996999979019165,75.755,939.95,0.9890000224113464,51.049,1115.803,0.9959999918937683,59.034,1260.113,0.9900000095367432,90.154,1395.828,0.9980000257492065,123.447,1500.319,0.9850000143051147
221,931.928,788.169,0.9980000257492065,868.098,715.957,0.9980000257492065,731.98,619.918,0.9919999837875366,539.982,587.896,0.9890000224113464,339.447,627.969,1.0,172.029,756.224,0.996999979019165,75.792,939.926,0.9900000095367432,50.714,1108.577,0.9990000128746033,59.06,1260.131,0.9900000095367432,90.257,1395.907,0.9980000257492065,123.443,1500.326,0.9850000143051147
222,931.866,796.204,0.9919999837875366,867.815,715.927,0.9980000257492065,732.063,627.977,0.9980000257492065,547.896,587.802,0.996999979019165,339.798,628.487,1.0,172.133,756.138,0.996999979019165,76.17,932.599,0.9980000257492065,43.204,1107.981,0.996999979019165,58.99,1260.152,0.9890000224113464,90.217,1395.922,0.9980000257492065,948.044,707.177,0.9869999885559082
223,939.814,804.214,0.9959999918937683,875.772,723.782,0.9959999918937683,739.575,628.186,0.9990000128746033,547.832,587.882,0.996999979019165,340.442,628.505,1.0,179.675,748.525,0.996999979019165,75.914,932.188,0.9980000257492065,43.259,1107.842,0.996999979019165,58.737,1267.658,0.996999979019165,90.199,1395.888,0.9980000257492065,947.972,707.594,0.9890000224113464
224,947.891,820.2,0.9980000257492065,875.826,731.977,0.9810000061988831,739.676,635.762,0.9980000257492065,547.856,595.589,0.9990000128746033,348.344,628.365,0.9990000128746033,179.481,755.736,0.9990000128746033,76.066,932.238,0.9980000257492065,43.352,1107.864,0.996999979019165,58.741,1267.92,0.9980000257492065,90.373,1396.073,0.9980000257492065,123.45,1500.322,0.9850000143051147
225,948.041,828.224,0.9890000224113464,883.765,739.783,0.9990000128746033,748.035,644.13,0.9980000257492065,555.924,596.237,0.996999979019165,355.393,628.151,1.0,179.86,755.401,0.9990000128746033,76.095,932.316,0.9980000257492065,43.219,1107.938,0.996999979019165,58.818,1268.219,0.9980000257492065,90.232,1395.96,0.9980000257492065,123.345,1507.841,0.996999979019165
226,947.95,836.081,0.9990000128746033,883.865,747.938,0.9980000257492065,755.566,644.038,0.9990000128746033,563.659,595.811,1.0,356.22,627.674,1.0,179.944,755.253,0.9990000128746033,75.642,931.804,0.9980000257492065,43.143,1107.913,0.996999979019165,58.791,1268.112,0.9980000257492065,90.152,1395.921,0.9980000257492065,123.448,1500.306,0.984000027179718
227,955.907,844.086,0.9480000138282776,891.749,755.972,0.996999979019165,764.115,644.374,0.9980000257492065,563.866,596.155,1.0,364.098,628.165,0.9990000128746033,179.721,755.224,0.9990000128746033,75.867,924.1,0.9869999885559082,43.199,1107.798,0.996999979019165,58.653,1268.063,0.996999979019165,90.322,1395.978,0.9980000257492065,123.417,1500.247,0.984000027179718
228,955.822,852.197,0.9959999918937683,891.842,763.969,0.9829999804496765,764.013,651.97,0.9909999966621399,579.602,596.344,0.9990000128746033,364.289,628.291,0.9990000128746033,179.988,755.355,0.9990000128746033,76.061,924.163,0.9819999933242798,43.11,1107.744,0.996999979019165,58.773,1267.552,0.9980000257492065,90.004,1395.801,0.9980000257492065,123.446,1500.24,0.984000027179718
229,955.918,860.045,0.9670000076293945,899.761,771.531,0.9990000128746033,771.471,652.117,0.9980000257492065,579.787,603.8,0.9980000257492065,371.279,627.848,1.0,180.182,755.373,0.9990000128746033,76.028,924.12,0.9860000014305115,43.169,1100.095,0.9879999756813049,58.681,1267.505,0.996999979019165,89.971,1395.819,0.9980000257492065,123.447,1500.258,0.984000027179718
230,955.907,860.067,0.9549999833106995,899.711,771.656,0.9990000128746033,771.386,660.0,0.9990000128746033,587.935,603.809,0.9909999966621399,371.818,628.116,1.0,187.8,748.437,0.9789999723434448,76.017,924.144,0.9879999756813049,43.139,1100.087,0.9879999756813049,58.745,1267.739,0.9980000257492065,89.99,1395.842,0.9980000257492065,123.469,1500.251,0.984000027179718
231,955.819,868.267,0.9950000047683716,899.874,779.921,0.9980000257492065,771.544,660.295,0.9990000128746033,587.96,603.878,0.9909999966621399,372.432,628.399,1.0,180.334,748.57,0.9959999918937683,76.087,931.951,0.9980000257492065,43.041,1107.931,0.9980000257492065,58.769,1260.025,0.9900000095367432,90.135,1395.935,0.9980000257492065,123.276,1492.163,0.996999979019165
232,955.86,868.257,0.9959999918937683,899.769,779.883,0.9980000257492065,771.727,660.217,0.9990000128746033,587.943,603.835,0.9909999966621399,371.939,627.898,1.0,187.662,748.298,0.9860000014305115,76.089,924.126,0.9900000095367432,43.135,1107.78,0.996999979019165,58.601,1267.749,0.996999979019165,90.082,1395.924,0.9980000257492065,123.423,1492.248,0.996999979019165
233,955.855,868.247,0.9959999918937683,899.874,779.883,0.9980000257492065,771.865,660.381,0.9990000128746033,587.969,603.877,0.9909999966621399,371.826,627.863,1.0,187.791,748.265,0.9890000224113464,76.093,924.132,0.9900000095367432,43.079,1100.093,0.9890000224113464,58.831,1260.103,0.9890000224113464,90.081,1395.891,0.9980000257492065,123.32,1492.207,0.996999979019165
234,955.844,868.173,0.9959999918937683,899.698,779.869,0.9980000257492065,771.862,667.84,0.9990000128746033,595.561,603.694,0.9980000257492065,372.488,628.147,1.0,187.822,748.301,0.9879999756813049,83.583,924.059,0.9950000047683716,43.128,1100.105,0.9900000095367432,58.71,1260.017,0.9900000095367432,90.161,1395.824,0.9980000257492065,123.404,1492.265,0.9959999918937683
235,955.838,868.108,0.9959999918937683,899.779,779.876,0.9980000257492065,779.988,667.921,0.9929999709129333,587.979,603.896,0.9909999966621399,380.229,628.351,0.9990000128746033,187.667,748.28,0.9869999885559082,83.415,916.593,0.9990000128746033,42.996,1100.007,0.9890000224113464,58.688,1260.029,0.9900000095367432,90.237,1395.907,0.9980000257492065,123.459,1492.394,0.9959999918937683
236,955.936,876.057,0.9629999995231628,907.852,788.051,0.996999979019165,780.044,667.994,0.9919999837875366,595.756,603.813,0.9980000257492065,380.343,628.382,0.9990000128746033,187.775,748.292,0.9890000224113464,83.414,916.374,0.9980000257492065,42.865,1092.148,0.996999979019165,58.68,1260.016,0.9900000095367432,90.239,1395.89,0.9980000257492065,123.524,1492.368,0.9959999918937683
237,955.946,876.071,0.9580000042915344,899.653,787.606,0.9990000128746033,780.11,676.093,0.9980000257492065,595.576,611.675,0.9990000128746033,380.388,628.536,0.9990000128746033,188.197,748.264,0.9890000224113464,83.493,916.373,0.9990000128746033,42.75,1092.111,0.9980000257492065,58.621,1259.988,0.9900000095367432,90.311,1395.965,0.9980000257492065,123.461,1492.369,0.9959999918937683
238,955.866,884.172,0.9959999918937683,907.787,787.8,0.996999979019165,780.172,676.195,0.9980000257492065,603.862,612.212,0.996999979019165,380.502,628.575,0.9990000128746033,195.742,748.304,0.9980000257492065,83.804,916.205,0.9990000128746033,42.852,1092.013,0.996999979019165,58.531,1259.942,0.9890000224113464,90.281,1395.954,0.9980000257492065,123.448,1492.355,0.9959999918937683
239,955.838,884.125,0.9950000047683716,907.802,787.792,0.9980000257492065,780.178,676.215,0.9980000257492065,595.82,612.027,0.9990000128746033,380.496,628.399,0.9990000128746033,195.759,748.365,0.996999979019165,83.45,916.353,0.9990000128746033,42.913,1099.937,0.9879999756813049,58.529,1259.926,0.9890000224113464,90.44,1396.048,0.9980000257492065,123.455,1500.214,0.9819999933242798
240,964.075,892.181,0.9909999966621399,907.842,795.946,0.9819999933242798,787.424,676.068,0.9990000128746033,603.819,612.081,0.996999979019165,380.748,628.396,0.9990000128746033,195.953,740.161,0.9990000128746033,83.741,916.496,0.9990000128746033,42.988,1099.964,0.9890000224113464,58.61,1260.004,0.9890000224113464,90.295,1395.978,0.9980000257492065,123.496,1500.226,0.9819999933242798
241,964.065,892.23,0.9860000014305115,907.832,795.979,0.9810000061988831,787.495,676.119,0.9990000128746033,603.879,612.319,0.996999979019165,387.852,627.81,1.0,203.748,732.452,0.9850000143051147,83.869,916.352,0.9990000128746033,43.067,1100.025,0.9900000095367432,58.626,1259.994,0.9900000095367432,90.542,1396.088,0.9980000257492065,123.576,1492.432,0.996999979019165
242,964.023,900.113,0.9990000128746033,907.867,803.828,0.9959999918937683,787.779,676.315,0.9990000128746033,611.559,612.116,0.9990000128746033,387.963,628.045,1.0,203.948,732.483,0.9879999756813049,83.919,915.988,0.9990000128746033,43.057,1100.03,0.9900000095367432,58.734,1260.018,0.9900000095367432,90.584,1396.12,0.9980000257492065,123.551,1492.425,0.9959999918937683
243,963.991,900.098,0.9980000257492065,907.85,803.885,0.9959999918937683,796.029,683.959,0.9929999709129333,611.532,612.131,0.9990000128746033,388.233,628.162,1.0,203.91,732.466,0.9860000014305115,83.656,915.788,0.9980000257492065,43.025,1100.031,0.9900000095367432,51.411,1259.997,0.996999979019165,90.348,1396.008,0.9980000257492065,123.417,1500.264,0.9829999804496765
244,964.05,908.191,0.9909999966621399,915.721,803.868,0.9990000128746033,796.03,683.955,0.9919999837875366,611.744,612.479,0.9990000128746033,388.364,628.131,1.0,203.783,740.089,0.996999979019165,83.974,908.307,0.9940000176429749,43.294,1092.245,0.996999979019165,52.16,1267.665,0.9990000128746033,90.275,1395.973,0.9980000257492065,123.427,1500.218,0.9810000061988831
245,964.015,916.067,0.9980000257492065,915.759,812.008,0.9980000257492065,796.183,692.18,0.9980000257492065,611.89,619.856,0.9980000257492065,396.569,628.369,0.9990000128746033,203.782,739.999,0.996999979019165,84.104,908.364,0.9940000176429749,43.099,1092.203,0.996999979019165,51.355,1260.107,0.996999979019165,90.551,1396.152,0.9980000257492065,123.452,1500.264,0.9829999804496765
246,963.972,924.163,0.9919999837875366,915.648,819.611,0.9990000128746033,803.529,692.17,0.9990000128746033,611.946,619.924,0.9980000257492065,403.925,627.814,1.0,203.88,732.438,0.984000027179718,84.24,916.025,0.9990000128746033,42.955,1092.197,0.996999979019165,51.456,1260.138,0.996999979019165,90.264,1396.03,0.9980000257492065,123.465,1500.253,0.9829999804496765
247,964.177,931.863,0.9980000257492065,923.816,827.974,0.984000027179718,803.593,699.851,0.9990000128746033,619.948,619.83,0.9900000095367432,404.415,628.159,1.0,211.813,732.569,0.996999979019165,83.838,916.171,0.9990000128746033,43.122,1092.173,0.996999979019165,51.412,1260.09,0.996999979019165,90.248,1395.958,0.9980000257492065,123.462,1500.253,0.9819999933242798
248,963.878,932.082,0.9990000128746033,923.795,828.019,0.9819999933242798,803.937,699.979,0.9990000128746033,619.975,619.888,0.9909999966621399,404.581,628.6,1.0,211.427,732.378,0.9940000176429749,84.151,915.927,0.9990000128746033,43.025,1100.015,0.9890000224113464,51.381,1260.125,0.996999979019165,90.207,1395.935,0.9980000257492065,123.441,1500.235,0.9819999933242798
249,963.839,940.186,0.9909999966621399,923.812,835.804,0.996999979019165,812.107,708.201,0.9980000257492065,619.858,628.167,0.996999979019165,412.314,628.323,0.9990000128746033,211.681,732.431,0.9959999918937683,83.732,916.154,0.9990000128746033,42.947,1100.025,0.9890000224113464,51.408,1267.996,0.9990000128746033,90.332,1396.044,0.9980000257492065,123.448,1500.244,0.9819999933242798
250,971.921,956.031,0.9739999771118164,931.923,851.752,0.9990000128746033,812.167,708.387,0.9980000257492065,627.721,628.227,0.9990000128746033,419.882,628.288,1.0,212.269,732.458,0.9959999918937683,84.217,916.024,0.9990000128746033,42.893,1099.928,0.9890000224113464,51.74,1268.303,0.9990000128746033,90.596,1403.745,0.9890000224113464,123.403,1500.281,0.9829999804496765
251,971.928,956.049,0.968999981880188,931.716,851.728,0.9990000128746033,819.267,715.939,0.9980000257492065,628.062,628.662,0.9990000128746033,420.632,628.68,1.0,219.613,732.269,0.9850000143051147,84.121,915.847,0.9990000128746033,42.957,1099.959,0.9890000224113464,51.396,1268.101,0.9990000128746033,90.688,1403.733,0.9879999756813049,123.447,1500.289,0.9829999804496765
252,971.914,956.068,0.9599999785423279,931.746,851.908,0.9990000128746033,812.067,715.912,0.9929999709129333,628.517,628.861,0.9990000128746033,420.806,628.685,1.0,219.663,732.283,0.9810000061988831,84.136,915.599,0.9990000128746033,42.955,1099.954,0.9890000224113464,51.37,1267.984,0.9990000128746033,90.697,1403.732,0.9890000224113464,123.44,1500.302,0.9829999804496765
