scorer,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000,DLC_resnet50_OrSsEnetXi01Jul10shuffle0_40000
3396,317.002,184.192,1.0,318.281,200.646,1.0,320.204,210.738,1.0,320.693,227.655,1.0,318.525,239.053,1.0,320.463,263.469,1.0,315.002,282.936,1.0,308.642,300.916,1.0,302.748,311.444,1.0,291.942,328.658,1.0,289.53,345.372,1.0,281.26,354.872,1.0
3397,316.95,184.112,1.0,318.156,200.62,1.0,320.068,210.38,1.0,320.688,227.362,1.0,318.546,238.798,1.0,320.158,263.22,1.0,314.946,282.479,1.0,308.791,300.345,1.0,303.131,311.048,1.0,292.058,328.221,1.0,289.192,344.556,1.0,280.998,354.657,1.0
3398,317.014,184.211,1.0,318.19,200.652,1.0,320.141,210.562,1.0,320.625,227.422,1.0,318.333,238.765,1.0,319.898,263.205,1.0,314.78,282.584,1.0,308.614,300.744,1.0,303.112,311.287,1.0,292.01,328.38,1.0,289.226,344.694,1.0,281.111,354.637,1.0
3399,316.968,184.19,1.0,318.138,200.693,1.0,320.077,210.59,1.0,320.767,227.249,1.0,318.466,238.703,1.0,320.229,263.386,1.0,314.917,282.665,1.0,308.607,300.842,1.0,302.978,311.4,1.0,292.295,328.474,1.0,289.654,345.136,1.0,281.662,354.617,1.0
3400,316.976,184.328,1.0,318.337,200.852,1.0,320.382,210.892,1.0,321.126,227.36,1.0,318.905,239.318,1.0,320.54,263.876,1.0,314.849,282.751,1.0,308.854,300.423,1.0,303.351,311.221,1.0,292.275,328.071,1.0,289.503,344.422,1.0,281.179,354.844,1.0
3401,317.209,184.374,1.0,318.109,198.414,1.0,320.418,211.347,1.0,321.042,228.335,1.0,318.966,239.716,1.0,320.29,263.878,1.0,315.112,282.797,1.0,308.82,300.286,1.0,303.065,311.044,1.0,291.825,328.147,1.0,288.674,344.699,1.0,280.572,354.72,1.0
3402,317.339,184.353,1.0,318.025,198.718,1.0,320.505,211.404,1.0,320.992,228.669,1.0,318.972,239.767,1.0,319.877,264.076,1.0,314.781,283.344,1.0,308.476,301.058,1.0,302.692,311.389,1.0,291.258,328.156,1.0,288.165,344.036,1.0,280.379,354.956,1.0
3403,317.478,184.379,1.0,318.113,198.842,1.0,320.59,211.412,1.0,321.234,228.901,1.0,319.088,240.238,1.0,319.811,264.269,1.0,314.47,283.644,1.0,307.911,301.178,1.0,302.232,311.461,1.0,297.029,328.44,1.0,287.811,344.198,1.0,279.612,355.132,1.0
3404,317.42,184.387,1.0,318.139,198.8,1.0,320.679,211.377,1.0,321.097,228.999,1.0,318.982,240.083,1.0,319.933,264.159,1.0,314.587,283.636,1.0,310.247,297.689,1.0,301.785,311.935,1.0,297.064,328.877,1.0,287.228,343.865,1.0,282.887,351.699,1.0
3405,317.35,184.396,1.0,318.028,198.618,1.0,320.569,211.206,1.0,320.994,228.87,1.0,319.007,240.005,1.0,320.009,264.189,1.0,314.858,281.065,1.0,310.403,297.883,1.0,301.993,312.007,1.0,291.235,328.91,1.0,287.371,344.647,1.0,279.895,355.306,1.0
3406,317.275,184.359,1.0,318.0,198.547,1.0,320.62,211.193,1.0,320.977,228.739,1.0,319.011,240.062,1.0,319.871,264.557,1.0,314.18,281.859,1.0,310.787,297.716,1.0,302.627,311.77,1.0,291.31,328.739,1.0,288.494,345.215,1.0,280.605,355.304,1.0
3407,317.257,184.379,1.0,318.002,198.56,1.0,320.468,211.292,1.0,320.984,228.782,1.0,319.11,240.173,1.0,320.092,264.724,1.0,314.453,281.897,1.0,311.098,297.683,1.0,303.19,311.689,1.0,292.091,328.725,1.0,289.134,345.15,1.0,281.245,354.916,1.0
3408,316.849,184.123,1.0,318.233,200.912,1.0,320.482,210.388,1.0,321.083,226.46,1.0,318.612,238.442,1.0,320.511,262.877,1.0,314.96,282.011,1.0,309.199,299.947,1.0,302.885,311.338,1.0,291.907,328.525,1.0,289.222,344.859,1.0,280.901,355.513,1.0
3409,317.073,184.065,1.0,318.298,200.73,1.0,320.372,210.455,1.0,320.843,227.271,1.0,318.587,238.944,1.0,319.782,263.459,1.0,314.892,282.395,1.0,308.669,300.061,1.0,302.653,311.191,1.0,291.637,328.3,1.0,288.877,344.529,1.0,280.769,355.186,1.0
3410,317.02,183.968,1.0,318.174,200.639,1.0,320.209,210.451,1.0,320.613,227.278,1.0,318.268,238.737,1.0,319.518,263.375,1.0,314.851,282.264,1.0,308.736,299.895,1.0,303.02,310.814,1.0,291.482,327.831,1.0,288.593,344.287,1.0,280.698,355.056,1.0
3411,317.06,184.025,1.0,318.156,200.65,1.0,320.162,210.586,1.0,320.688,227.481,1.0,318.471,239.081,1.0,319.631,263.512,1.0,314.673,282.692,1.0,308.356,300.467,1.0,302.731,311.077,1.0,291.323,328.188,1.0,288.318,344.641,1.0,280.681,355.028,1.0
3412,316.97,184.001,1.0,318.089,200.719,1.0,320.11,210.483,1.0,320.701,227.235,1.0,318.352,238.897,1.0,319.699,263.539,1.0,314.548,282.81,1.0,308.504,301.001,1.0,302.583,311.756,1.0,291.34,328.819,1.0,287.824,345.091,1.0,280.375,355.27,1.0
3413,316.972,184.059,1.0,318.184,200.508,1.0,320.268,210.764,1.0,320.903,227.566,1.0,318.569,239.207,1.0,319.852,263.839,1.0,314.819,283.164,1.0,308.612,300.959,1.0,302.679,311.589,1.0,291.562,328.632,1.0,288.703,344.688,1.0,281.061,354.959,1.0
3414,316.98,184.031,1.0,318.179,200.524,1.0,320.239,210.613,1.0,320.924,227.276,1.0,318.591,239.018,1.0,319.94,263.636,1.0,314.822,282.957,1.0,308.508,300.717,1.0,302.919,311.582,1.0,291.639,328.6,1.0,287.568,345.024,1.0,280.109,355.311,1.0
3415,316.901,183.904,1.0,318.054,200.594,1.0,320.278,210.22,1.0,320.76,226.902,1.0,318.32,238.478,1.0,319.631,263.357,1.0,314.687,282.287,1.0,308.519,300.299,1.0,302.887,311.484,1.0,291.514,328.524,1.0,287.856,344.908,1.0,280.129,355.214,1.0
3416,317.143,184.041,1.0,318.523,200.323,1.0,320.613,210.823,1.0,320.855,228.026,1.0,318.764,239.232,1.0,319.862,263.859,1.0,314.704,283.025,1.0,308.571,300.825,1.0,302.774,311.804,1.0,291.608,328.794,1.0,287.559,345.282,1.0,280.146,355.427,1.0
3417,317.129,184.013,1.0,318.448,200.372,1.0,320.583,210.7,1.0,320.921,227.901,1.0,318.939,239.313,1.0,319.992,263.959,1.0,314.484,283.276,1.0,310.712,297.533,1.0,302.742,311.92,1.0,291.655,328.71,1.0,287.976,345.285,1.0,280.05,355.492,1.0
3418,317.065,184.048,1.0,318.376,200.399,1.0,320.526,210.685,1.0,320.898,227.757,1.0,318.816,239.124,1.0,320.076,263.809,1.0,314.713,283.29,1.0,310.705,297.512,1.0,302.72,311.951,1.0,291.492,328.723,1.0,287.85,345.111,1.0,280.165,355.447,1.0
3419,316.967,183.975,1.0,318.215,200.543,1.0,320.352,210.487,1.0,320.71,227.49,1.0,318.6,239.027,1.0,320.059,263.828,1.0,314.717,282.998,1.0,310.831,297.524,1.0,302.712,311.964,1.0,291.351,328.666,1.0,287.327,344.945,1.0,279.824,355.582,1.0
3420,317.135,184.198,1.0,318.498,200.533,1.0,320.403,210.812,1.0,320.741,227.975,1.0,318.916,239.34,1.0,320.222,263.757,1.0,314.515,283.409,1.0,310.556,297.803,1.0,302.301,312.125,1.0,291.063,329.007,1.0,288.012,345.384,1.0,280.24,355.361,1.0
3421,317.183,184.211,1.0,318.495,200.403,1.0,320.356,210.796,1.0,320.706,227.887,1.0,318.745,239.224,1.0,320.195,263.534,1.0,314.764,283.009,1.0,308.637,300.72,1.0,303.014,311.245,1.0,291.776,328.232,1.0,288.711,345.107,1.0,280.54,355.21,1.0
3422,317.109,184.113,1.0,318.417,200.36,1.0,320.389,210.734,1.0,320.643,227.956,1.0,318.748,239.415,1.0,320.226,264.01,1.0,314.807,283.018,1.0,308.814,300.533,1.0,303.112,311.024,1.0,292.121,327.959,1.0,289.055,345.161,1.0,280.731,355.203,1.0
3423,316.97,183.947,1.0,318.3,200.426,1.0,320.344,210.517,1.0,320.636,227.813,1.0,318.779,239.232,1.0,320.211,264.041,1.0,314.699,283.263,1.0,308.801,301.03,1.0,302.828,311.211,1.0,291.804,328.18,1.0,288.535,344.553,1.0,280.59,355.357,1.0
3424,316.858,183.75,1.0,318.146,200.373,1.0,320.242,210.181,1.0,320.637,227.354,1.0,318.685,238.786,1.0,319.828,263.665,1.0,314.731,282.558,1.0,308.802,300.47,1.0,302.883,311.176,1.0,291.939,328.289,1.0,288.698,345.0,1.0,280.773,355.547,1.0
3425,316.8,183.795,1.0,318.083,200.358,1.0,320.135,210.292,1.0,320.474,227.668,1.0,318.827,239.231,1.0,320.07,264.175,1.0,314.696,283.246,1.0,310.956,297.597,1.0,302.888,311.742,1.0,291.87,328.736,1.0,288.724,344.911,1.0,280.672,355.74,1.0
3426,316.833,183.894,1.0,318.081,200.387,1.0,320.286,210.255,1.0,320.58,227.557,1.0,318.866,239.016,1.0,320.326,263.901,1.0,315.008,283.241,1.0,310.779,297.518,1.0,302.544,311.777,1.0,291.417,328.389,1.0,288.374,344.903,1.0,280.452,355.751,1.0
3427,316.941,183.928,1.0,318.302,200.376,1.0,320.214,210.373,1.0,320.69,227.522,1.0,318.995,239.057,1.0,320.179,263.833,1.0,314.546,282.701,1.0,308.472,300.595,1.0,302.416,311.311,1.0,291.316,328.178,1.0,287.308,344.111,1.0,279.672,355.153,1.0
3428,316.976,183.909,1.0,318.271,200.35,1.0,320.238,210.228,1.0,320.582,227.613,1.0,318.653,238.885,1.0,319.959,263.605,1.0,314.622,282.598,1.0,308.327,300.51,1.0,302.244,311.194,1.0,291.138,328.163,1.0,287.117,343.479,1.0,282.653,351.001,1.0
3429,317.003,183.875,1.0,318.288,200.323,1.0,320.173,210.281,1.0,320.634,227.759,1.0,318.839,239.026,1.0,319.928,263.806,1.0,314.55,282.806,1.0,308.213,300.723,1.0,302.021,311.403,1.0,296.997,328.572,1.0,286.806,344.038,1.0,279.028,354.789,1.0
3430,317.029,183.98,1.0,318.324,200.414,1.0,320.17,210.393,1.0,320.661,227.879,1.0,318.951,239.164,1.0,319.931,263.926,1.0,314.469,282.916,1.0,308.376,300.854,1.0,302.508,311.448,1.0,291.512,328.675,1.0,287.525,344.596,1.0,280.116,355.083,1.0
3431,317.112,184.146,1.0,318.347,200.468,1.0,320.229,210.833,1.0,320.66,228.144,1.0,318.954,239.42,1.0,320.025,264.28,1.0,314.689,283.332,1.0,310.683,297.641,1.0,303.042,311.526,1.0,291.77,328.758,1.0,288.631,344.829,1.0,280.799,355.554,1.0
3432,317.07,184.205,1.0,318.31,200.603,1.0,320.33,210.58,1.0,320.896,227.192,1.0,318.405,238.698,1.0,320.34,263.272,1.0,314.894,282.571,1.0,308.801,300.348,1.0,302.964,311.314,1.0,291.883,328.5,1.0,289.561,344.895,1.0,281.542,355.477,1.0
3433,317.195,184.242,1.0,318.486,200.468,1.0,320.289,210.994,1.0,320.695,227.794,1.0,318.512,239.148,1.0,320.387,263.656,1.0,314.89,282.78,1.0,308.501,300.504,1.0,302.75,311.236,1.0,291.6,328.398,1.0,289.271,344.44,1.0,281.159,355.328,1.0
3434,317.209,184.217,1.0,318.49,200.335,1.0,320.548,210.878,1.0,320.647,227.915,1.0,318.619,239.113,1.0,320.313,263.49,1.0,315.009,282.832,1.0,308.437,300.446,1.0,302.576,311.262,1.0,291.223,328.234,1.0,287.969,344.179,1.0,280.188,354.937,1.0
3435,317.153,184.143,1.0,318.36,200.302,1.0,320.404,210.632,1.0,320.512,227.767,1.0,318.506,238.928,1.0,319.993,263.627,1.0,314.57,282.799,1.0,308.188,300.618,1.0,302.315,311.436,1.0,291.176,328.449,1.0,287.698,344.312,1.0,279.754,355.478,1.0
3436,317.205,184.144,1.0,318.495,200.067,1.0,320.54,210.848,1.0,320.771,227.859,1.0,318.697,239.035,1.0,320.001,263.598,1.0,314.702,282.925,1.0,307.889,300.641,1.0,301.803,311.581,1.0,296.895,328.686,1.0,287.047,344.731,1.0,279.169,355.325,1.0
3437,317.182,184.055,1.0,318.436,200.001,1.0,320.388,210.558,1.0,320.625,227.993,1.0,318.696,239.109,1.0,319.888,263.826,1.0,314.383,283.103,1.0,307.886,300.93,1.0,301.704,311.746,1.0,296.739,328.804,1.0,287.225,344.613,1.0,279.277,355.23,1.0
3438,317.049,184.037,1.0,318.343,200.181,1.0,320.37,210.729,1.0,320.615,227.993,1.0,318.78,239.116,1.0,319.99,263.688,1.0,314.652,283.407,1.0,307.751,301.33,1.0,301.841,311.656,1.0,291.209,328.687,1.0,287.951,344.574,1.0,280.199,355.629,1.0
3439,316.973,184.042,1.0,318.192,200.196,1.0,320.225,210.588,1.0,320.49,227.978,1.0,318.797,239.334,1.0,320.131,264.181,1.0,314.591,283.47,1.0,308.601,301.082,1.0,303.099,311.624,1.0,291.667,328.668,1.0,288.285,344.145,1.0,280.771,355.193,1.0
3440,317.054,183.989,1.0,318.272,200.167,1.0,320.363,210.475,1.0,320.559,227.893,1.0,318.832,239.162,1.0,319.852,264.027,1.0,314.639,283.098,1.0,308.735,300.677,1.0,303.354,311.254,1.0,292.157,328.314,1.0,289.548,344.681,1.0,281.325,355.369,1.0
3441,317.133,184.013,1.0,318.313,200.046,1.0,320.359,210.5,1.0,320.55,228.01,1.0,318.929,239.18,1.0,320.145,264.059,1.0,314.441,283.228,1.0,308.461,301.103,1.0,302.86,311.316,1.0,291.874,328.548,1.0,289.519,344.938,1.0,281.736,355.365,1.0
3442,317.189,184.155,1.0,318.328,200.148,1.0,320.374,210.597,1.0,320.484,228.098,1.0,318.804,239.329,1.0,319.952,264.096,1.0,314.431,283.374,1.0,308.285,300.936,1.0,302.858,311.305,1.0,291.618,328.273,1.0,288.857,344.789,1.0,280.57,355.576,1.0
3443,317.131,184.138,1.0,318.278,200.167,1.0,320.348,210.503,1.0,320.453,228.211,1.0,318.894,239.445,1.0,319.848,264.112,1.0,314.414,283.283,1.0,308.021,300.892,1.0,302.448,311.22,1.0,291.364,328.351,1.0,288.077,344.181,1.0,280.106,355.264,1.0
3444,317.144,184.266,1.0,317.78,198.542,1.0,320.439,211.164,1.0,320.737,228.071,1.0,319.075,239.408,1.0,320.141,263.801,1.0,314.197,283.157,1.0,307.683,301.046,1.0,301.639,311.417,1.0,297.243,328.237,1.0,287.427,343.878,1.0,279.39,354.701,1.0
3445,317.045,184.017,1.0,318.288,200.371,1.0,320.287,210.447,1.0,320.433,227.754,1.0,318.718,238.903,1.0,319.842,263.564,1.0,314.128,282.495,1.0,307.797,300.389,1.0,302.179,311.037,1.0,291.204,328.08,1.0,287.302,344.254,1.0,279.482,354.764,1.0
3446,317.099,183.998,1.0,318.246,200.248,1.0,320.424,210.214,1.0,320.427,227.89,1.0,318.678,238.792,1.0,319.637,263.569,1.0,314.242,282.737,1.0,307.914,300.642,1.0,302.286,311.355,1.0,291.109,328.116,1.0,287.691,344.381,1.0,280.145,355.17,1.0
3447,317.196,184.146,1.0,318.374,200.278,1.0,320.457,210.792,1.0,320.394,228.335,1.0,318.908,239.402,1.0,319.914,263.974,1.0,314.521,283.433,1.0,308.122,301.196,1.0,302.678,311.61,1.0,291.813,328.718,1.0,288.895,344.733,1.0,281.182,354.968,1.0
3448,316.986,184.075,1.0,318.182,200.455,1.0,320.469,210.528,1.0,320.969,227.212,1.0,318.951,238.754,1.0,320.663,263.294,1.0,314.967,282.377,1.0,309.044,299.953,1.0,303.726,310.925,1.0,292.074,328.011,1.0,289.372,344.898,1.0,281.537,354.752,1.0
3449,317.057,184.156,1.0,318.199,200.511,1.0,320.539,210.626,1.0,320.85,227.488,1.0,318.987,238.919,1.0,320.544,263.396,1.0,315.021,282.366,1.0,309.007,299.782,1.0,303.769,310.857,1.0,292.285,327.876,1.0,289.033,344.923,1.0,281.301,354.647,1.0
3450,317.135,184.039,1.0,318.309,200.4,1.0,320.548,210.48,1.0,320.646,227.699,1.0,318.724,238.727,1.0,320.061,263.38,1.0,314.831,282.38,1.0,308.596,300.073,1.0,303.093,311.184,1.0,291.881,328.251,1.0,288.949,345.18,1.0,281.423,354.973,1.0
3451,317.246,184.128,1.0,318.406,200.337,1.0,320.618,210.73,1.0,320.767,228.019,1.0,318.929,239.146,1.0,319.869,263.816,1.0,314.53,283.026,1.0,308.123,300.709,1.0,302.754,311.475,1.0,291.559,328.523,1.0,288.433,344.987,1.0,280.735,354.925,1.0
3452,317.234,184.23,1.0,318.428,200.445,1.0,320.577,210.859,1.0,320.707,228.119,1.0,318.983,239.246,1.0,319.889,263.788,1.0,314.517,283.347,1.0,310.265,297.563,1.0,302.646,311.74,1.0,291.371,328.6,1.0,287.25,344.819,1.0,279.55,355.312,1.0
3453,317.252,184.309,1.0,318.374,200.551,1.0,320.517,211.02,1.0,320.688,228.165,1.0,319.113,239.546,1.0,319.972,264.186,1.0,314.275,283.464,1.0,308.096,301.085,1.0,302.852,311.562,1.0,291.413,328.322,1.0,287.507,344.547,1.0,279.887,355.154,1.0
3454,317.231,184.267,1.0,318.34,200.528,1.0,320.49,211.077,1.0,320.784,228.191,1.0,319.073,239.48,1.0,320.055,264.071,1.0,314.569,281.487,1.0,310.464,297.679,1.0,302.625,311.819,1.0,291.368,328.643,1.0,287.552,344.576,1.0,280.141,355.109,1.0
3455,317.201,184.314,1.0,317.748,198.456,1.0,320.523,211.099,1.0,320.827,228.251,1.0,319.163,239.499,1.0,319.984,264.07,1.0,314.381,283.48,1.0,310.367,297.7,1.0,302.698,311.499,1.0,291.409,328.546,1.0,287.731,344.709,1.0,280.158,355.064,1.0
3456,317.014,183.904,1.0,318.321,200.504,1.0,320.594,210.633,1.0,320.849,227.369,1.0,318.718,238.824,1.0,320.193,263.481,1.0,314.558,282.744,1.0,308.095,300.902,1.0,302.067,311.65,1.0,296.954,328.328,1.0,287.547,344.119,1.0,280.035,354.962,1.0
3457,316.971,183.889,1.0,318.211,200.572,1.0,320.398,210.47,1.0,320.731,227.231,1.0,318.671,238.743,1.0,320.046,263.453,1.0,314.572,282.765,1.0,308.049,301.176,1.0,302.057,311.616,1.0,297.074,328.428,1.0,287.542,343.643,1.0,279.609,354.693,1.0
3458,316.959,183.832,1.0,318.286,200.59,1.0,320.28,210.312,1.0,320.665,227.154,1.0,318.408,238.319,1.0,319.86,262.973,1.0,314.627,282.194,1.0,308.299,300.561,1.0,302.067,311.232,1.0,297.4,328.318,1.0,286.498,343.589,1.0,282.611,351.277,1.0
3459,316.842,183.77,1.0,318.085,200.685,1.0,320.142,210.154,1.0,320.491,227.06,1.0,318.243,238.205,1.0,319.744,263.155,1.0,314.606,282.161,1.0,308.186,300.471,1.0,302.1,311.47,1.0,290.958,328.652,1.0,286.63,343.9,1.0,282.951,351.007,1.0
3460,316.87,183.858,1.0,318.152,200.627,1.0,320.293,210.349,1.0,320.541,227.373,1.0,318.384,238.566,1.0,319.797,263.265,1.0,314.585,282.572,1.0,308.334,300.645,1.0,302.583,311.696,1.0,291.198,328.758,1.0,287.606,344.318,1.0,279.945,355.008,1.0
3461,316.833,183.826,1.0,318.154,200.621,1.0,320.317,210.421,1.0,320.633,227.621,1.0,318.715,238.961,1.0,319.889,263.683,1.0,314.709,283.109,1.0,310.348,297.535,1.0,302.715,311.893,1.0,291.833,328.967,1.0,288.976,344.829,1.0,281.243,355.025,1.0
3462,316.791,183.824,1.0,318.082,200.646,1.0,320.416,210.403,1.0,320.741,227.465,1.0,318.655,238.992,1.0,320.347,263.955,1.0,314.7,283.262,1.0,310.707,297.366,1.0,303.164,311.815,1.0,291.956,328.63,1.0,289.005,344.264,1.0,280.963,354.895,1.0
3463,316.817,183.809,1.0,318.015,200.624,1.0,320.361,210.454,1.0,320.609,227.559,1.0,318.539,238.96,1.0,320.267,263.909,1.0,314.534,283.099,1.0,308.575,301.021,1.0,302.74,311.524,1.0,291.469,328.583,1.0,287.185,343.419,1.0,279.292,354.3,1.0
3464,316.667,183.585,1.0,317.741,200.752,1.0,319.949,209.579,1.0,320.505,226.113,1.0,318.089,237.446,1.0,319.535,262.892,1.0,314.424,281.952,1.0,308.228,300.346,1.0,302.133,311.153,1.0,291.24,328.42,1.0,287.572,344.577,1.0,279.875,355.141,1.0
3465,316.959,183.663,1.0,318.051,200.597,1.0,320.174,210.079,1.0,320.51,227.21,1.0,318.251,238.505,1.0,319.419,263.828,1.0,314.206,282.64,1.0,308.071,300.781,1.0,302.299,311.307,1.0,291.278,328.494,1.0,287.71,344.316,1.0,280.302,354.821,1.0
3466,316.925,183.794,1.0,318.156,200.628,1.0,320.339,210.516,1.0,320.932,227.307,1.0,318.514,238.587,1.0,319.81,263.406,1.0,314.537,282.742,1.0,308.315,300.82,1.0,302.696,311.475,1.0,291.515,328.609,1.0,288.222,344.546,1.0,280.525,354.88,1.0
3467,316.844,183.799,1.0,318.054,200.66,1.0,320.291,210.377,1.0,321.019,227.287,1.0,318.784,238.877,1.0,320.154,263.654,1.0,314.605,283.028,1.0,310.831,297.722,1.0,302.84,311.965,1.0,291.726,329.049,1.0,288.627,345.108,1.0,280.732,355.215,1.0
3468,317.091,184.178,1.0,318.538,200.503,1.0,320.454,210.685,1.0,320.58,227.306,1.0,318.418,238.845,1.0,320.339,263.084,1.0,315.069,282.558,1.0,308.601,300.479,1.0,302.711,311.401,1.0,291.742,328.479,1.0,288.202,345.434,1.0,280.703,355.566,1.0
3469,316.985,184.112,1.0,318.39,200.586,1.0,320.363,210.607,1.0,320.542,227.212,1.0,318.497,238.876,1.0,320.282,263.373,1.0,314.765,282.589,1.0,308.626,300.395,1.0,303.009,311.213,1.0,291.888,328.19,1.0,288.304,345.445,1.0,280.275,355.577,1.0
3470,316.975,183.982,1.0,318.198,200.413,1.0,320.183,210.21,1.0,320.587,227.032,1.0,318.422,238.518,1.0,319.941,263.358,1.0,314.639,282.617,1.0,308.467,300.446,1.0,303.084,311.171,1.0,291.831,328.244,1.0,288.069,345.552,1.0,280.153,355.418,1.0
3471,316.976,184.001,1.0,318.159,200.407,1.0,320.197,210.241,1.0,320.645,227.111,1.0,318.576,238.668,1.0,320.162,263.515,1.0,314.806,282.546,1.0,308.745,300.25,1.0,303.418,311.085,1.0,291.816,328.067,1.0,288.8,345.242,1.0,280.771,355.143,1.0
3472,316.865,184.098,1.0,318.134,200.57,1.0,320.264,210.386,1.0,320.712,227.051,1.0,318.556,238.686,1.0,320.45,263.517,1.0,314.892,282.751,1.0,308.774,300.436,1.0,303.417,311.206,1.0,291.882,328.18,1.0,288.794,345.154,1.0,280.905,355.207,1.0
3473,316.971,184.141,1.0,318.289,200.505,1.0,320.369,210.611,1.0,320.576,227.56,1.0,318.875,239.046,1.0,320.033,264.091,1.0,314.529,283.108,1.0,308.393,300.93,1.0,302.976,311.519,1.0,291.669,328.637,1.0,288.68,345.172,1.0,280.713,355.238,1.0
3474,316.977,184.189,1.0,318.245,200.555,1.0,320.386,210.643,1.0,320.579,227.617,1.0,318.801,239.028,1.0,320.091,264.001,1.0,314.614,283.18,1.0,308.344,300.992,1.0,302.888,311.432,1.0,291.411,328.455,1.0,288.512,344.983,1.0,280.578,355.249,1.0
3475,317.092,184.251,1.0,318.444,200.496,1.0,320.51,210.848,1.0,320.631,228.018,1.0,319.135,239.39,1.0,320.109,264.216,1.0,314.464,283.387,1.0,310.527,297.672,1.0,302.521,311.644,1.0,291.253,328.625,1.0,287.683,344.825,1.0,280.156,355.023,1.0
3476,317.116,184.222,1.0,318.474,200.54,1.0,320.54,210.803,1.0,320.648,227.852,1.0,319.009,239.151,1.0,320.013,264.047,1.0,314.452,283.34,1.0,310.45,297.763,1.0,302.339,311.815,1.0,291.21,328.92,1.0,287.023,344.135,1.0,279.696,355.185,1.0
3477,317.113,184.19,1.0,318.343,200.702,1.0,320.316,210.281,1.0,320.575,227.375,1.0,318.839,238.784,1.0,319.861,263.825,1.0,314.209,282.699,1.0,308.29,300.963,1.0,302.436,311.645,1.0,291.207,328.748,1.0,287.524,344.341,1.0,280.301,355.331,1.0
3478,317.182,184.198,1.0,318.512,200.63,1.0,320.386,210.477,1.0,320.677,227.784,1.0,319.092,239.193,1.0,320.048,264.0,1.0,314.417,283.153,1.0,308.309,301.155,1.0,302.873,311.447,1.0,291.442,328.556,1.0,288.332,344.615,1.0,280.804,355.347,1.0
3479,317.168,184.244,1.0,318.39,200.666,1.0,320.361,210.556,1.0,320.571,227.8,1.0,318.971,239.196,1.0,320.056,263.921,1.0,314.351,282.898,1.0,308.359,300.704,1.0,303.183,311.209,1.0,292.011,328.335,1.0,288.965,345.125,1.0,280.888,355.276,1.0
3480,316.999,184.04,1.0,318.28,200.675,1.0,320.012,210.472,1.0,320.665,227.431,1.0,318.62,239.241,1.0,320.178,263.743,1.0,314.568,282.568,1.0,308.824,300.433,1.0,303.033,311.135,1.0,292.045,328.333,1.0,289.511,345.633,1.0,281.078,355.076,1.0
3481,317.017,184.135,1.0,318.349,200.682,1.0,320.204,210.799,1.0,320.745,227.691,1.0,318.912,239.529,1.0,320.328,264.169,1.0,314.542,283.177,1.0,308.461,300.95,1.0,302.773,311.327,1.0,291.648,328.293,1.0,287.982,344.846,1.0,280.432,354.825,1.0
3482,317.004,184.161,1.0,318.308,200.614,1.0,320.194,210.942,1.0,320.664,228.054,1.0,318.859,239.616,1.0,320.183,264.177,1.0,314.504,283.283,1.0,308.306,301.073,1.0,302.408,311.488,1.0,291.165,328.598,1.0,287.066,344.442,1.0,282.501,351.488,1.0
