scorer,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000,DLC_mobnet_75_PkPpEnetCh02Jun24shuffle2_40000
365,924.03,1228.138,0.9729999899864197,971.914,1100.009,0.9869999885559082,915.875,891.89,0.996999979019165,756.142,724.445,0.9990000128746033,531.775,651.431,0.9980000257492065,283.837,708.069,0.9950000047683716,98.46,868.124,0.9940000176429749,10.717,1075.924,0.9829999804496765,11.06,1276.017,0.968999981880188,74.648,1428.508,0.9980000257492065,139.758,1532.233,0.9769999980926514
366,932.071,1228.077,0.9940000176429749,971.929,1100.01,0.9869999885559082,915.776,891.856,0.996999979019165,756.107,724.344,0.9990000128746033,531.713,651.394,0.9980000257492065,283.738,708.076,0.9950000047683716,98.507,868.049,0.9940000176429749,10.723,1075.885,0.984000027179718,11.117,1276.04,0.9700000286102295,74.61,1428.428,0.9980000257492065,139.755,1532.227,0.9750000238418579
367,924.037,1228.147,0.9739999771118164,971.927,1100.01,0.9869999885559082,915.753,891.896,0.996999979019165,756.116,724.31,0.9990000128746033,531.676,651.372,0.9980000257492065,283.788,708.068,0.9950000047683716,98.535,868.163,0.9940000176429749,10.717,1075.901,0.9819999933242798,11.103,1276.046,0.968999981880188,74.55,1428.325,0.9980000257492065,139.727,1532.229,0.9760000109672546
368,924.036,1228.136,0.9729999899864197,971.811,1107.773,0.9959999918937683,915.735,891.873,0.996999979019165,756.045,724.306,0.9990000128746033,531.816,651.454,0.9980000257492065,283.737,708.077,0.9950000047683716,98.49,868.134,0.9940000176429749,10.73,1075.909,0.9829999804496765,10.886,1283.441,0.9919999837875366,74.702,1428.536,0.9980000257492065,139.694,1532.22,0.9750000238418579
369,924.033,1228.138,0.9739999771118164,971.803,1107.781,0.9959999918937683,915.809,891.86,0.996999979019165,756.069,724.262,0.9990000128746033,531.85,651.545,0.9980000257492065,283.853,708.056,0.9950000047683716,98.428,868.158,0.9940000176429749,10.66,1075.854,0.984000027179718,11.086,1276.027,0.972000002861023,74.61,1428.469,0.9980000257492065,139.692,1532.214,0.9769999980926514
370,924.043,1228.143,0.9729999899864197,971.924,1099.989,0.9879999756813049,915.876,891.852,0.996999979019165,756.182,724.522,0.9990000128746033,531.829,651.461,0.9980000257492065,283.815,708.066,0.9950000047683716,98.495,868.205,0.9940000176429749,10.683,1075.798,0.9800000190734863,10.752,1283.616,0.9919999837875366,74.394,1436.081,0.9890000224113464,139.793,1539.267,0.9950000047683716
371,924.027,1228.145,0.9729999899864197,971.92,1099.994,0.9890000224113464,915.761,891.778,0.9959999918937683,756.162,724.514,0.9990000128746033,532.045,651.601,0.9980000257492065,283.763,708.026,0.9950000047683716,98.592,868.162,0.9940000176429749,10.689,1075.673,0.9789999723434448,11.009,1276.029,0.968999981880188,74.361,1436.159,0.9890000224113464,139.687,1532.243,0.9769999980926514
372,924.041,1228.131,0.9729999899864197,971.922,1099.997,0.9879999756813049,915.82,891.918,0.996999979019165,756.092,724.305,0.9990000128746033,531.857,651.503,0.9980000257492065,283.903,708.052,0.9950000047683716,98.5,868.191,0.9929999709129333,10.667,1075.74,0.9810000061988831,11.016,1276.03,0.968999981880188,74.378,1436.049,0.9879999756813049,139.757,1539.3,0.9950000047683716
373,924.046,1228.139,0.9710000157356262,971.923,1100.002,0.9869999885559082,915.924,892.01,0.996999979019165,756.12,724.394,0.9990000128746033,531.771,651.472,0.9980000257492065,283.856,708.001,0.9950000047683716,98.404,868.099,0.9940000176429749,10.709,1075.853,0.9639999866485596,10.703,1283.547,0.9929999709129333,74.38,1436.035,0.9879999756813049,139.632,1532.209,0.9760000109672546
374,924.242,1235.805,0.9929999709129333,971.927,1099.999,0.9860000014305115,915.89,892.025,0.996999979019165,756.305,724.709,0.9990000128746033,531.747,651.428,0.9980000257492065,283.843,707.973,0.9950000047683716,98.457,868.136,0.9940000176429749,10.653,1075.832,0.9470000267028809,11.023,1276.031,0.972000002861023,74.746,1428.714,0.996999979019165,139.631,1532.211,0.9750000238418579
375,924.05,1228.14,0.9710000157356262,971.928,1099.994,0.9869999885559082,915.834,892.053,0.996999979019165,756.288,724.735,0.9990000128746033,531.841,651.484,0.9980000257492065,283.861,707.974,0.9950000047683716,98.563,868.12,0.9940000176429749,10.652,1075.922,0.8799999952316284,11.038,1276.03,0.9729999899864197,74.59,1428.426,0.996999979019165,139.62,1532.195,0.9760000109672546
376,924.061,1228.136,0.9700000286102295,971.919,1100.003,0.9860000014305115,915.691,892.06,0.996999979019165,756.188,724.756,0.9980000257492065,531.965,651.55,0.9980000257492065,283.936,699.899,0.9829999804496765,98.61,868.292,0.9919999837875366,10.718,1075.972,0.8600000143051147,11.017,1276.029,0.972000002861023,74.374,1436.133,0.9879999756813049,139.577,1532.191,0.9789999723434448
377,924.044,1228.143,0.9710000157356262,971.915,1100.001,0.9869999885559082,915.738,892.054,0.996999979019165,756.147,731.741,0.9980000257492065,531.78,651.51,0.9980000257492065,283.957,699.922,0.9829999804496765,98.548,868.27,0.9929999709129333,10.699,1075.967,0.8920000195503235,11.0,1276.012,0.9700000286102295,74.382,1436.125,0.9879999756813049,139.443,1532.132,0.9810000061988831
378,924.046,1228.148,0.972000002861023,971.907,1100.007,0.9869999885559082,915.73,892.077,0.996999979019165,756.334,731.851,0.9980000257492065,531.695,651.517,0.9980000257492065,283.939,707.983,0.9950000047683716,98.583,868.471,0.9909999966621399,10.69,1075.894,0.8899999856948853,11.022,1276.034,0.9729999899864197,74.404,1436.199,0.9879999756813049,139.426,1532.105,0.9800000190734863
379,924.226,1235.87,0.9940000176429749,971.78,1107.945,0.9959999918937683,915.672,892.134,0.996999979019165,756.126,731.641,0.9980000257492065,531.823,651.563,0.9980000257492065,283.67,708.002,0.9950000047683716,98.541,868.241,0.9919999837875366,10.674,1075.959,0.8949999809265137,10.99,1276.021,0.968999981880188,74.401,1436.239,0.9879999756813049,139.431,1532.097,0.9810000061988831
380,924.203,1235.961,0.9940000176429749,971.76,1108.042,0.9959999918937683,915.764,892.001,0.9959999918937683,756.323,724.355,0.9990000128746033,523.867,651.331,0.9929999709129333,283.798,708.062,0.9950000047683716,98.871,859.875,0.9860000014305115,10.737,1075.964,0.9789999723434448,10.672,1283.78,0.9919999837875366,74.536,1428.602,0.996999979019165,139.362,1539.65,0.9950000047683716
381,924.176,1235.954,0.9950000047683716,971.764,1107.97,0.9959999918937683,915.787,892.027,0.9959999918937683,756.15,724.139,0.9990000128746033,531.308,651.736,0.996999979019165,283.836,707.967,0.9940000176429749,98.844,859.888,0.9869999885559082,11.015,1067.971,0.9559999704360962,10.566,1283.657,0.9919999837875366,74.531,1428.587,0.996999979019165,139.474,1532.205,0.9789999723434448
382,924.168,1236.002,0.9950000047683716,971.784,1107.971,0.9959999918937683,915.739,892.039,0.9959999918937683,756.209,724.378,0.9990000128746033,531.59,651.473,0.9980000257492065,283.926,707.95,0.9940000176429749,98.543,867.509,0.9940000176429749,11.108,1067.977,0.9440000057220459,10.622,1283.802,0.9919999837875366,74.569,1428.761,0.996999979019165,139.435,1532.157,0.9800000190734863
383,924.13,1236.09,0.9950000047683716,971.756,1108.127,0.9950000047683716,915.809,892.036,0.9959999918937683,756.222,724.478,0.9990000128746033,531.496,651.461,0.9980000257492065,283.945,707.928,0.9940000176429749,98.601,867.512,0.9940000176429749,11.046,1067.954,0.9350000023841858,10.629,1283.732,0.9919999837875366,74.411,1436.122,0.9860000014305115,139.319,1532.036,0.9789999723434448
384,924.036,1244.116,0.9700000286102295,971.77,1108.038,0.9959999918937683,916.082,899.716,0.9980000257492065,756.122,724.363,0.9990000128746033,531.594,651.417,0.9980000257492065,283.879,707.895,0.9940000176429749,98.498,867.969,0.9929999709129333,11.094,1067.969,0.9430000185966492,10.565,1283.908,0.9919999837875366,74.434,1428.641,0.996999979019165,139.32,1532.022,0.9789999723434448
385,924.163,1236.084,0.9950000047683716,971.775,1108.006,0.9950000047683716,916.028,899.57,0.9980000257492065,756.254,724.559,0.9990000128746033,531.563,651.572,0.9980000257492065,283.866,707.906,0.9940000176429749,98.551,868.085,0.9919999837875366,11.085,1067.982,0.9369999766349792,10.559,1283.782,0.9919999837875366,74.547,1428.748,0.996999979019165,139.329,1532.043,0.9779999852180481
386,924.174,1236.043,0.9950000047683716,971.77,1108.001,0.9950000047683716,916.054,899.639,0.9980000257492065,756.235,724.461,0.9990000128746033,531.473,651.555,0.9980000257492065,283.846,707.943,0.9940000176429749,98.508,868.137,0.9919999837875366,11.114,1067.979,0.9380000233650208,10.582,1283.787,0.9900000095367432,74.398,1436.188,0.9869999885559082,131.472,1532.134,0.9879999756813049
387,924.151,1236.088,0.9950000047683716,971.755,1107.99,0.9950000047683716,915.751,892.173,0.996999979019165,756.079,724.364,0.9990000128746033,531.631,651.564,0.9980000257492065,283.838,707.967,0.9950000047683716,98.522,868.011,0.9919999837875366,11.094,1067.944,0.9259999990463257,10.648,1283.791,0.9879999756813049,74.406,1436.189,0.9869999885559082,139.318,1532.048,0.9779999852180481
388,924.158,1236.093,0.9950000047683716,971.757,1108.045,0.9950000047683716,915.777,892.166,0.996999979019165,756.157,724.378,0.9990000128746033,531.95,651.401,0.9980000257492065,283.923,707.957,0.9940000176429749,98.541,867.864,0.9929999709129333,11.063,1067.909,0.9369999766349792,10.634,1283.818,0.9890000224113464,74.395,1436.174,0.9869999885559082,139.353,1532.084,0.9789999723434448
389,924.176,1236.053,0.9950000047683716,971.74,1108.003,0.9950000047683716,916.074,899.369,0.9980000257492065,756.388,724.294,0.9990000128746033,531.867,651.465,0.9980000257492065,284.003,707.934,0.9940000176429749,98.403,868.053,0.9919999837875366,10.99,1060.112,0.9539999961853027,10.659,1283.867,0.9769999980926514,74.409,1436.14,0.9869999885559082,139.326,1532.03,0.9779999852180481
390,924.166,1236.067,0.9950000047683716,971.738,1108.089,0.9950000047683716,915.781,892.175,0.9959999918937683,756.326,724.195,0.9990000128746033,532.078,651.526,0.9980000257492065,283.964,707.942,0.9940000176429749,98.343,867.868,0.9950000047683716,11.095,1067.947,0.9079999923706055,10.652,1283.902,0.9860000014305115,74.412,1436.165,0.9869999885559082,139.331,1532.041,0.9779999852180481
391,924.182,1236.024,0.9950000047683716,971.742,1108.101,0.9950000047683716,916.109,899.414,0.9980000257492065,756.445,724.356,0.9990000128746033,531.905,651.486,0.9980000257492065,284.0,707.959,0.9940000176429749,98.276,867.937,0.9950000047683716,11.107,1067.944,0.9039999842643738,10.636,1283.922,0.9829999804496765,74.415,1436.2,0.9879999756813049,139.31,1532.009,0.9789999723434448
392,924.192,1236.021,0.9950000047683716,971.746,1108.097,0.9950000047683716,915.796,892.164,0.9959999918937683,756.349,724.248,0.9990000128746033,531.903,651.492,0.9980000257492065,283.926,707.998,0.9940000176429749,98.322,868.093,0.9940000176429749,11.037,1060.142,0.9649999737739563,10.634,1283.943,0.9869999885559082,74.41,1436.167,0.9869999885559082,139.335,1532.027,0.9789999723434448
393,924.179,1236.055,0.9950000047683716,971.745,1108.001,0.9959999918937683,916.098,899.363,0.9980000257492065,764.115,731.363,0.9860000014305115,531.75,651.462,0.9980000257492065,283.911,708.045,0.9950000047683716,98.341,867.728,0.9940000176429749,11.086,1067.951,0.9319999814033508,10.645,1284.076,0.984000027179718,74.396,1436.152,0.9869999885559082,139.363,1532.05,0.9789999723434448
394,924.187,1236.071,0.9950000047683716,971.74,1107.987,0.9959999918937683,916.097,899.362,0.9980000257492065,756.345,724.378,0.9990000128746033,532.062,651.403,0.9980000257492065,283.881,708.043,0.9950000047683716,98.316,867.484,0.9950000047683716,11.049,1067.94,0.9319999814033508,10.661,1283.756,0.9860000014305115,74.399,1436.202,0.9879999756813049,139.495,1539.531,0.9940000176429749
395,924.051,1244.126,0.9700000286102295,971.763,1107.96,0.9959999918937683,916.059,899.691,0.9980000257492065,764.145,731.5,0.9850000143051147,532.049,651.33,0.9990000128746033,283.84,708.04,0.9950000047683716,98.922,859.915,0.9879999756813049,11.049,1067.949,0.9359999895095825,10.635,1283.873,0.9860000014305115,74.395,1436.187,0.9879999756813049,139.443,1532.078,0.9800000190734863
396,924.181,1236.069,0.9950000047683716,971.757,1108.042,0.9959999918937683,916.001,899.781,0.9980000257492065,764.155,731.502,0.9850000143051147,532.045,651.376,0.9990000128746033,283.844,708.052,0.9950000047683716,98.506,867.191,0.9959999918937683,11.114,1067.958,0.9559999704360962,10.671,1283.982,0.9869999885559082,74.392,1436.193,0.9869999885559082,139.393,1532.073,0.9800000190734863
397,924.184,1236.065,0.9950000047683716,971.768,1108.071,0.9950000047683716,916.039,899.748,0.9980000257492065,764.155,731.508,0.9860000014305115,531.978,651.415,0.9980000257492065,283.853,708.046,0.9950000047683716,98.362,867.44,0.9959999918937683,11.025,1067.99,0.9330000281333923,10.565,1283.855,0.9909999966621399,74.391,1436.204,0.9879999756813049,139.455,1532.111,0.9789999723434448
398,924.176,1236.088,0.9950000047683716,971.757,1108.122,0.9950000047683716,916.076,899.679,0.9980000257492065,764.127,731.538,0.9860000014305115,531.923,651.382,0.9980000257492065,283.881,707.989,0.9950000047683716,98.464,867.361,0.9959999918937683,11.085,1068.019,0.9419999718666077,10.633,1283.863,0.9919999837875366,74.373,1436.215,0.9879999756813049,139.434,1532.087,0.9789999723434448
399,924.183,1236.06,0.9950000047683716,971.749,1108.188,0.9950000047683716,916.062,899.733,0.9980000257492065,764.098,731.361,0.9850000143051147,531.854,651.353,0.9980000257492065,283.874,708.024,0.9950000047683716,98.583,867.359,0.9959999918937683,11.104,1068.037,0.9340000152587891,10.631,1283.934,0.9909999966621399,74.373,1436.213,0.9890000224113464,139.458,1532.103,0.9800000190734863
400,924.038,1244.108,0.9710000157356262,971.744,1108.226,0.9950000047683716,916.042,899.831,0.9980000257492065,764.104,731.355,0.9850000143051147,531.899,651.31,0.9980000257492065,283.864,708.011,0.9950000047683716,98.663,867.252,0.9950000047683716,11.103,1068.005,0.9369999766349792,10.638,1283.88,0.9940000176429749,74.379,1436.193,0.9890000224113464,139.423,1532.084,0.9800000190734863
401,924.032,1244.103,0.972000002861023,971.922,1115.947,0.9869999885559082,916.065,899.869,0.9980000257492065,764.128,731.403,0.9860000014305115,531.814,659.382,0.9990000128746033,283.707,708.067,0.9950000047683716,98.628,867.407,0.9959999918937683,11.141,1068.036,0.9440000057220459,10.676,1283.709,0.9919999837875366,74.384,1436.208,0.9879999756813049,139.525,1532.118,0.9800000190734863
402,924.028,1244.105,0.972000002861023,971.744,1108.234,0.9950000047683716,916.031,899.824,0.9980000257492065,764.12,731.348,0.9860000014305115,531.697,659.356,0.9990000128746033,283.817,708.061,0.9950000047683716,98.849,867.293,0.9959999918937683,11.12,1068.024,0.9490000009536743,10.675,1283.621,0.9919999837875366,74.373,1436.19,0.9879999756813049,139.61,1532.145,0.9800000190734863
403,924.043,1244.115,0.9739999771118164,971.757,1108.279,0.9940000176429749,916.089,899.914,0.9980000257492065,764.133,731.469,0.9860000014305115,531.745,659.294,0.9990000128746033,283.866,708.038,0.9950000047683716,98.758,867.423,0.9950000047683716,10.755,1076.031,0.972000002861023,10.602,1283.633,0.9919999837875366,74.374,1436.173,0.9879999756813049,139.555,1532.155,0.9810000061988831
404,924.037,1244.112,0.9729999899864197,971.759,1108.304,0.9940000176429749,916.139,900.113,0.9980000257492065,764.149,731.556,0.9869999885559082,531.782,659.324,0.9990000128746033,283.887,708.051,0.9950000047683716,98.782,867.37,0.9959999918937683,11.078,1068.0,0.9559999704360962,10.705,1283.563,0.9919999837875366,74.38,1436.178,0.9879999756813049,139.479,1532.108,0.9810000061988831
405,924.029,1244.122,0.9739999771118164,971.936,1115.936,0.9869999885559082,923.754,900.056,0.9959999918937683,764.145,731.555,0.9869999885559082,531.927,659.384,0.9990000128746033,283.928,708.025,0.9950000047683716,98.698,867.497,0.9959999918937683,10.694,1075.9,0.9729999899864197,10.729,1283.788,0.9940000176429749,74.406,1436.178,0.9869999885559082,139.562,1532.146,0.9800000190734863
406,924.02,1244.117,0.972000002861023,971.937,1115.947,0.9869999885559082,923.75,900.131,0.9959999918937683,764.1,731.33,0.9860000014305115,531.874,659.371,0.9990000128746033,283.98,708.006,0.9940000176429749,98.804,867.283,0.9950000047683716,10.668,1075.839,0.9819999933242798,10.757,1283.838,0.9940000176429749,74.421,1436.192,0.9879999756813049,139.567,1532.136,0.9800000190734863
407,924.025,1244.115,0.972000002861023,971.938,1115.948,0.9869999885559082,923.752,900.22,0.9959999918937683,764.118,731.427,0.9860000014305115,531.723,659.327,0.9990000128746033,284.04,708.033,0.9950000047683716,98.815,867.331,0.9950000047683716,10.994,1067.995,0.9580000042915344,10.739,1283.795,0.9929999709129333,74.412,1436.165,0.9879999756813049,139.543,1532.117,0.9789999723434448
408,924.017,1244.115,0.9710000157356262,971.941,1115.94,0.9869999885559082,923.759,900.177,0.9959999918937683,764.113,731.412,0.9860000014305115,531.888,659.357,0.9990000128746033,284.042,708.011,0.9940000176429749,98.895,867.252,0.9950000047683716,10.994,1067.998,0.9570000171661377,10.791,1283.773,0.9940000176429749,74.406,1436.195,0.9890000224113464,139.533,1532.113,0.9789999723434448
409,924.02,1244.119,0.972000002861023,971.938,1115.947,0.9869999885559082,923.733,900.016,0.9959999918937683,764.11,731.316,0.9860000014305115,531.93,651.484,0.9980000257492065,284.025,708.025,0.9940000176429749,98.704,867.657,0.9950000047683716,10.687,1075.819,0.9810000061988831,10.776,1283.752,0.9940000176429749,74.401,1436.161,0.9879999756813049,139.556,1532.129,0.9800000190734863
410,924.024,1244.108,0.972000002861023,971.935,1115.946,0.9869999885559082,923.727,900.17,0.9950000047683716,764.118,731.42,0.9860000014305115,532.055,651.529,0.9980000257492065,284.099,708.063,0.9950000047683716,98.626,867.633,0.9950000047683716,10.671,1075.765,0.9829999804496765,10.754,1283.867,0.9950000047683716,74.409,1436.171,0.9879999756813049,139.519,1532.103,0.9800000190734863
411,924.015,1244.106,0.972000002861023,971.931,1115.959,0.9879999756813049,923.734,900.083,0.9959999918937683,764.113,731.431,0.9860000014305115,532.043,651.467,0.9980000257492065,284.085,708.094,0.9950000047683716,98.773,867.451,0.9950000047683716,10.686,1075.75,0.9800000190734863,10.72,1283.736,0.9940000176429749,74.415,1436.2,0.9879999756813049,139.63,1532.168,0.9800000190734863
412,924.016,1244.106,0.9710000157356262,971.93,1115.957,0.9879999756813049,916.173,900.245,0.9980000257492065,764.118,731.482,0.9860000014305115,532.029,651.45,0.9980000257492065,284.074,708.087,0.9950000047683716,98.636,867.573,0.9950000047683716,10.726,1075.879,0.9819999933242798,10.773,1283.636,0.9940000176429749,74.421,1436.244,0.9869999885559082,139.65,1532.171,0.9810000061988831
413,924.013,1244.107,0.9710000157356262,971.929,1115.956,0.9879999756813049,923.72,900.104,0.9950000047683716,764.113,731.476,0.9860000014305115,532.071,651.444,0.9980000257492065,284.061,708.096,0.9950000047683716,98.693,867.438,0.9950000047683716,10.695,1075.87,0.9829999804496765,10.76,1283.646,0.9940000176429749,74.421,1436.244,0.9879999756813049,139.598,1532.13,0.9810000061988831
414,924.016,1244.106,0.9710000157356262,971.939,1115.947,0.9879999756813049,923.723,900.176,0.9950000047683716,764.125,731.572,0.9860000014305115,531.927,651.517,0.9980000257492065,284.133,708.082,0.9950000047683716,98.799,867.535,0.9950000047683716,10.721,1075.896,0.9869999885559082,10.785,1283.703,0.9929999709129333,74.41,1436.217,0.9879999756813049,139.548,1532.118,0.9810000061988831
415,924.014,1244.107,0.9710000157356262,971.937,1115.941,0.9869999885559082,916.185,900.233,0.9980000257492065,764.112,731.438,0.9860000014305115,531.908,651.479,0.9980000257492065,284.075,708.068,0.9950000047683716,98.82,867.544,0.9950000047683716,10.748,1076.02,0.9860000014305115,10.805,1283.753,0.9929999709129333,74.405,1436.215,0.9879999756813049,139.507,1532.106,0.9810000061988831
416,924.022,1244.104,0.972000002861023,971.937,1115.942,0.9869999885559082,916.039,899.938,0.996999979019165,764.122,731.596,0.9860000014305115,531.792,651.515,0.9980000257492065,291.08,707.926,0.9990000128746033,98.669,867.63,0.9950000047683716,10.953,1075.852,0.9819999933242798,10.883,1283.525,0.9909999966621399,74.411,1436.183,0.9879999756813049,139.563,1532.149,0.9800000190734863
417,924.022,1244.105,0.972000002861023,971.792,1108.228,0.9950000047683716,915.936,899.9,0.9980000257492065,764.134,731.648,0.9860000014305115,531.759,651.535,0.9980000257492065,291.072,707.836,0.9990000128746033,98.688,867.623,0.9950000047683716,11.015,1075.839,0.9810000061988831,10.934,1283.488,0.9900000095367432,74.413,1436.206,0.9890000224113464,139.485,1532.092,0.9810000061988831
418,924.007,1244.137,0.9729999899864197,971.93,1115.956,0.9869999885559082,916.044,900.017,0.9980000257492065,764.136,731.668,0.9860000014305115,531.878,651.462,0.9980000257492065,291.13,707.896,0.9990000128746033,98.585,867.615,0.9959999918937683,10.908,1075.775,0.9800000190734863,11.173,1276.041,0.9639999866485596,74.419,1436.19,0.9890000224113464,139.457,1532.081,0.9810000061988831
419,924.017,1244.138,0.9710000157356262,971.793,1108.122,0.9950000047683716,916.025,900.077,0.9980000257492065,764.14,731.689,0.9860000014305115,531.8,651.548,0.9980000257492065,291.065,707.888,0.9990000128746033,98.817,867.761,0.996999979019165,10.89,1075.782,0.9739999771118164,11.192,1276.037,0.9649999737739563,74.556,1428.57,0.996999979019165,139.544,1532.124,0.9810000061988831
420,924.032,1244.143,0.9710000157356262,971.795,1108.251,0.9950000047683716,916.08,899.575,0.9980000257492065,764.136,731.557,0.9869999885559082,531.91,651.367,0.9980000257492065,291.197,707.817,0.9990000128746033,99.182,867.495,0.9959999918937683,11.196,1067.957,0.9440000057220459,11.182,1276.062,0.9449999928474426,74.547,1428.55,0.996999979019165,139.373,1532.041,0.9800000190734863
421,924.039,1244.138,0.9679999947547913,971.804,1108.078,0.9959999918937683,915.728,892.124,0.996999979019165,764.133,731.544,0.9869999885559082,531.888,651.469,0.9980000257492065,291.121,707.783,0.9990000128746033,98.827,867.783,0.9959999918937683,10.89,1075.864,0.9829999804496765,11.16,1276.055,0.9449999928474426,74.433,1436.163,0.9879999756813049,139.406,1532.084,0.9810000061988831
422,924.036,1244.138,0.968999981880188,971.795,1108.048,0.9959999918937683,915.946,899.44,0.9980000257492065,764.134,731.551,0.9860000014305115,531.626,659.481,0.9990000128746033,291.179,707.968,0.9990000128746033,98.854,867.64,0.9959999918937683,10.804,1075.879,0.9819999933242798,11.167,1276.068,0.9390000104904175,74.441,1436.206,0.9879999756813049,139.368,1532.044,0.9789999723434448
423,924.043,1244.122,0.9670000076293945,971.797,1108.278,0.9940000176429749,915.657,892.13,0.9959999918937683,764.124,731.539,0.9860000014305115,531.701,659.46,0.9990000128746033,291.065,707.917,0.9990000128746033,98.813,867.575,0.9959999918937683,10.901,1075.792,0.9850000143051147,11.192,1276.044,0.9710000157356262,74.436,1436.164,0.9879999756813049,139.376,1524.044,0.9959999918937683
424,924.191,1236.02,0.9950000047683716,971.783,1108.139,0.9950000047683716,915.661,892.133,0.996999979019165,764.11,731.45,0.9860000014305115,531.916,651.422,0.9980000257492065,284.01,708.15,0.9950000047683716,98.903,867.478,0.996999979019165,10.875,1075.863,0.984000027179718,11.184,1276.052,0.9679999947547913,74.446,1436.219,0.9890000224113464,139.499,1524.185,0.9959999918937683
425,924.208,1236.024,0.9950000047683716,971.781,1108.203,0.9950000047683716,915.646,892.123,0.9959999918937683,764.121,731.593,0.9869999885559082,531.685,659.545,0.9990000128746033,291.144,708.036,0.9980000257492065,99.032,867.485,0.9959999918937683,10.883,1075.927,0.9850000143051147,11.146,1276.043,0.968999981880188,74.441,1436.163,0.9879999756813049,139.462,1532.11,0.9810000061988831
426,924.233,1235.963,0.9950000047683716,971.768,1108.098,0.9950000047683716,915.638,892.16,0.996999979019165,756.313,731.715,0.9980000257492065,531.536,659.537,0.9990000128746033,291.283,708.211,0.9980000257492065,98.91,867.775,0.9959999918937683,10.921,1075.89,0.9850000143051147,11.189,1276.05,0.9700000286102295,74.434,1436.114,0.9879999756813049,139.392,1524.095,0.9959999918937683
427,924.236,1235.908,0.9940000176429749,971.783,1108.076,0.9950000047683716,915.644,892.182,0.996999979019165,764.108,731.504,0.9860000014305115,531.567,659.403,0.9990000128746033,291.297,708.191,0.9980000257492065,98.933,868.011,0.9950000047683716,10.887,1075.85,0.9829999804496765,11.241,1276.051,0.972000002861023,74.458,1436.146,0.9869999885559082,139.457,1524.062,0.9959999918937683
428,931.878,1235.919,0.9950000047683716,971.777,1108.121,0.9950000047683716,915.743,892.159,0.996999979019165,764.114,731.463,0.9860000014305115,524.003,659.849,0.996999979019165,291.251,708.279,0.9980000257492065,98.883,868.11,0.9950000047683716,19.002,1067.658,0.9779999852180481,18.257,1275.852,0.9869999885559082,74.442,1436.147,0.9869999885559082,139.369,1524.032,0.9959999918937683
429,931.99,1228.084,0.9919999837875366,971.806,1107.959,0.9950000047683716,915.764,891.987,0.996999979019165,756.291,731.711,0.9980000257492065,524.002,659.831,0.9980000257492065,291.23,708.103,0.9980000257492065,98.937,868.217,0.9940000176429749,19.052,1067.693,0.9769999980926514,18.327,1275.832,0.9890000224113464,74.456,1436.208,0.9879999756813049,139.456,1524.074,0.9959999918937683
430,924.086,1228.136,0.972000002861023,971.813,1107.873,0.9959999918937683,915.688,891.954,0.996999979019165,764.131,731.472,0.9860000014305115,523.979,659.819,0.996999979019165,291.111,708.014,0.9980000257492065,98.991,868.261,0.9929999709129333,19.079,1067.658,0.9789999723434448,18.292,1275.835,0.9890000224113464,74.455,1436.161,0.9869999885559082,139.425,1524.082,0.9959999918937683
