scorer,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000,DLC_resnet50_PkPvRnetYu00Jul20shuffle0_40000
320,924.76,1234.363,1.0,930.355,1171.357,1.0,961.398,1068.494,1.0,922.58,983.086,1.0,900.467,875.257,1.0,810.703,811.206,1.0,740.889,721.687,1.0,619.923,698.304,1.0,518.036,652.098,1.0,396.163,696.326,1.0,277.232,706.39,1.0,193.767,802.766,1.0,102.048,859.502,1.0,64.601,979.758,1.0,11.068,1060.511,0.9980000257492065,21.66,1180.36,1.0,10.447,1267.381,0.9580000042915344,53.761,1364.687,1.0,69.647,1430.114,1.0,115.292,1493.803,1.0,146.773,1574.785,1.0
321,924.683,1234.947,1.0,930.599,1172.371,1.0,961.433,1068.43,1.0,922.784,983.877,1.0,900.346,875.238,1.0,810.773,811.194,1.0,736.532,716.808,1.0,620.048,698.422,1.0,517.163,652.055,1.0,396.327,696.449,1.0,277.477,706.334,1.0,193.929,802.53,1.0,101.965,859.515,1.0,64.418,979.851,1.0,11.119,1060.523,0.996999979019165,21.856,1180.441,1.0,10.436,1267.351,0.9670000076293945,53.772,1364.564,1.0,69.256,1429.532,1.0,115.097,1493.568,1.0,146.767,1574.885,1.0
322,924.622,1235.098,1.0,929.966,1172.344,1.0,961.463,1068.551,1.0,922.931,984.093,1.0,900.086,875.288,0.9990000128746033,811.023,811.44,1.0,738.134,720.994,1.0,620.236,698.558,1.0,517.525,652.153,1.0,396.23,698.258,1.0,277.203,706.43,1.0,194.417,802.279,1.0,102.063,859.539,1.0,64.715,979.361,1.0,10.754,1066.797,0.9950000047683716,21.871,1180.417,1.0,10.483,1267.664,0.972000002861023,53.661,1364.152,1.0,69.35,1429.535,1.0,115.101,1493.748,1.0,146.769,1579.961,1.0
323,924.444,1236.376,1.0,930.299,1172.832,1.0,961.334,1068.861,1.0,922.925,984.454,1.0,899.699,875.304,0.9990000128746033,810.757,811.548,1.0,738.278,720.786,1.0,620.244,698.628,1.0,516.778,652.562,1.0,396.231,698.246,1.0,277.119,706.576,1.0,194.491,802.115,1.0,101.804,859.563,1.0,64.745,979.269,1.0,10.414,1066.54,0.996999979019165,21.981,1180.277,1.0,10.344,1267.225,0.9710000157356262,53.686,1364.415,1.0,69.663,1430.302,1.0,115.269,1494.458,1.0,146.821,1579.981,1.0
324,924.4,1236.88,1.0,929.809,1173.731,1.0,961.639,1069.079,1.0,923.281,985.514,1.0,900.16,875.261,0.9990000128746033,810.991,811.77,1.0,738.527,721.118,1.0,624.362,699.695,1.0,516.54,652.399,1.0,396.323,698.108,1.0,277.506,706.408,1.0,194.907,802.449,1.0,101.955,859.562,1.0,64.528,979.499,1.0,10.55,1066.658,0.996999979019165,21.699,1180.221,1.0,10.042,1267.344,0.9789999723434448,53.606,1364.054,1.0,69.396,1430.185,1.0,115.081,1494.174,1.0,146.968,1580.088,1.0
325,924.355,1237.686,1.0,930.15,1177.973,1.0,961.671,1069.193,1.0,923.397,985.932,1.0,899.832,875.313,0.9990000128746033,811.034,811.872,1.0,740.79,722.04,1.0,625.09,699.621,1.0,517.03,652.555,1.0,396.487,696.663,1.0,277.705,706.221,1.0,194.793,802.398,1.0,101.934,859.522,1.0,64.813,978.432,1.0,10.681,1066.88,0.9929999709129333,21.52,1180.359,1.0,5.96,1267.767,0.9319999814033508,53.152,1363.398,1.0,68.793,1429.581,1.0,114.868,1494.142,1.0,146.925,1580.076,1.0
326,924.463,1239.188,1.0,929.878,1178.196,1.0,961.265,1075.888,1.0,923.702,986.866,1.0,899.777,875.217,0.9990000128746033,810.786,811.908,1.0,741.199,723.242,1.0,625.696,700.267,1.0,517.001,652.582,1.0,396.693,696.526,1.0,277.717,706.215,1.0,194.622,802.863,1.0,101.856,859.547,1.0,64.911,978.831,1.0,10.556,1066.716,0.9950000047683716,21.606,1180.29,1.0,9.862,1267.302,0.9729999899864197,53.169,1364.467,1.0,69.247,1430.027,1.0,115.467,1494.929,1.0,147.694,1580.234,1.0
327,924.654,1243.22,1.0,929.218,1178.866,1.0,961.257,1075.763,1.0,923.679,987.216,1.0,900.062,875.241,0.9990000128746033,811.283,817.462,1.0,747.797,724.377,1.0,626.061,700.357,1.0,517.321,652.625,1.0,396.882,696.487,1.0,278.6,705.99,1.0,194.864,802.713,1.0,101.744,859.568,1.0,65.341,977.803,1.0,10.558,1066.697,0.9940000176429749,21.759,1180.299,1.0,9.729,1267.129,0.9610000252723694,52.922,1364.208,1.0,68.8,1430.27,1.0,115.348,1495.426,1.0,147.855,1580.282,1.0
328,924.849,1243.636,1.0,929.236,1179.182,1.0,961.25,1075.972,1.0,923.472,994.435,1.0,900.511,875.535,0.9990000128746033,811.55,818.874,1.0,747.977,725.186,1.0,627.019,700.4,1.0,517.6,652.461,1.0,399.888,697.113,1.0,278.804,705.949,1.0,195.245,802.544,1.0,101.964,853.844,1.0,65.223,978.192,1.0,10.607,1066.711,0.9940000176429749,21.775,1180.24,1.0,6.377,1267.704,0.9670000076293945,53.188,1364.84,1.0,68.763,1430.35,1.0,115.693,1495.466,1.0,148.127,1580.41,1.0
329,925.083,1244.29,1.0,923.955,1180.971,1.0,961.069,1078.151,1.0,923.442,995.749,1.0,901.907,881.942,1.0,811.874,820.134,1.0,748.115,725.231,1.0,626.667,704.542,1.0,517.867,652.586,1.0,397.199,698.204,1.0,278.64,705.847,1.0,196.167,797.145,1.0,101.75,854.33,1.0,65.441,977.841,1.0,10.84,1066.797,0.9909999966621399,21.884,1180.04,1.0,6.189,1267.643,0.9440000057220459,52.431,1365.337,1.0,68.442,1430.309,1.0,115.237,1495.536,1.0,148.066,1580.496,1.0
330,925.163,1244.664,1.0,923.996,1180.8,1.0,960.871,1078.934,1.0,923.263,996.658,1.0,902.947,882.893,1.0,812.477,819.857,1.0,748.178,725.477,1.0,627.122,704.409,1.0,517.97,652.714,1.0,400.029,696.974,1.0,278.789,706.041,1.0,196.834,801.684,1.0,102.216,853.604,1.0,65.252,977.833,1.0,10.666,1066.729,0.9929999709129333,21.735,1180.101,1.0,9.412,1267.91,0.984000027179718,52.423,1365.061,1.0,68.147,1434.353,1.0,115.16,1495.227,1.0,147.912,1580.494,1.0
331,925.193,1244.762,1.0,924.09,1181.243,1.0,960.915,1078.522,1.0,923.134,996.905,1.0,902.764,882.688,1.0,812.55,819.489,1.0,748.303,725.478,1.0,629.38,704.216,1.0,518.853,652.43,1.0,400.491,696.349,1.0,278.789,705.873,1.0,196.469,801.865,1.0,102.084,853.687,1.0,64.993,977.45,1.0,10.858,1066.838,0.9900000095367432,21.777,1180.271,1.0,9.732,1267.929,0.9710000157356262,52.212,1365.217,1.0,68.067,1434.331,1.0,114.987,1495.289,1.0,148.204,1580.583,1.0
332,925.458,1245.352,1.0,924.044,1181.413,1.0,960.744,1079.493,1.0,922.874,998.334,1.0,908.448,883.603,1.0,812.466,821.911,1.0,748.093,725.361,1.0,629.496,704.808,1.0,523.683,652.668,1.0,401.429,696.253,1.0,279.14,705.778,1.0,196.723,801.587,1.0,101.509,854.33,1.0,65.002,977.328,1.0,10.798,1066.83,0.9909999966621399,21.586,1180.335,1.0,9.384,1268.028,0.9850000143051147,52.315,1366.255,1.0,68.022,1434.221,1.0,115.06,1495.381,1.0,148.152,1580.547,1.0
333,925.53,1245.431,1.0,923.171,1184.536,1.0,961.075,1080.534,1.0,922.966,999.144,1.0,903.22,883.518,1.0,812.861,823.659,1.0,748.293,726.282,1.0,629.358,705.025,1.0,523.734,652.546,1.0,402.097,697.197,1.0,279.202,705.888,1.0,196.801,796.796,1.0,101.556,854.133,1.0,65.13,977.284,1.0,10.976,1067.133,0.9909999966621399,21.33,1180.269,1.0,6.281,1267.955,0.9570000171661377,51.467,1366.066,1.0,68.447,1434.357,1.0,115.354,1496.187,1.0,148.139,1580.577,1.0
334,925.442,1245.414,1.0,923.093,1185.241,1.0,961.601,1084.116,1.0,923.378,999.5,1.0,903.116,883.51,1.0,812.905,824.227,1.0,748.229,726.948,1.0,629.657,705.568,1.0,523.629,652.506,1.0,401.715,696.183,1.0,279.208,705.838,1.0,196.707,796.657,1.0,101.345,854.42,1.0,64.919,977.385,1.0,10.628,1066.659,0.9940000176429749,21.308,1180.363,1.0,6.462,1268.013,0.9670000076293945,51.333,1366.153,1.0,68.353,1434.34,1.0,114.979,1496.231,1.0,148.3,1580.541,1.0
335,919.717,1246.035,1.0,922.895,1185.757,1.0,961.648,1084.339,1.0,923.177,1000.067,1.0,903.122,883.972,1.0,813.474,824.79,1.0,748.177,727.338,1.0,630.464,705.539,1.0,523.688,652.437,1.0,403.227,695.624,1.0,279.406,705.818,1.0,196.535,796.721,1.0,101.746,854.072,1.0,65.009,977.076,1.0,10.828,1066.844,0.9919999837875366,21.329,1180.306,1.0,6.498,1267.976,0.968999981880188,51.485,1365.799,1.0,68.377,1434.266,1.0,114.967,1496.262,1.0,148.213,1580.627,1.0
336,919.015,1248.546,1.0,922.934,1185.908,1.0,961.505,1084.572,1.0,923.375,1000.162,1.0,903.341,884.25,1.0,813.064,824.96,1.0,748.175,726.809,1.0,630.232,705.475,1.0,523.675,652.428,1.0,403.378,695.546,1.0,279.299,705.866,1.0,196.911,796.689,1.0,101.808,853.885,1.0,64.918,977.184,1.0,10.797,1066.811,0.9909999966621399,21.291,1180.36,1.0,6.431,1268.362,0.972000002861023,51.434,1366.077,1.0,68.095,1434.109,1.0,114.941,1496.208,1.0,148.187,1580.617,1.0
337,919.299,1248.884,1.0,923.018,1185.8,1.0,961.579,1084.492,1.0,923.55,1000.117,1.0,908.332,884.3,1.0,813.865,825.503,1.0,748.43,727.324,1.0,631.064,706.064,1.0,523.66,652.422,1.0,404.19,695.368,1.0,279.128,706.04,1.0,197.121,796.788,1.0,101.93,853.625,1.0,65.19,976.581,1.0,10.969,1066.994,0.9879999756813049,21.249,1180.297,1.0,5.958,1268.328,0.9470000267028809,51.445,1366.041,1.0,68.168,1434.19,1.0,114.953,1496.184,1.0,148.246,1580.606,1.0
338,918.835,1248.965,1.0,922.857,1186.596,1.0,961.248,1084.713,1.0,923.51,999.795,1.0,908.09,884.39,1.0,813.247,825.936,1.0,748.059,728.253,1.0,631.631,705.666,1.0,519.574,652.698,1.0,404.389,695.828,1.0,282.173,705.606,1.0,197.292,796.794,1.0,102.023,853.594,1.0,65.21,977.043,1.0,10.884,1066.958,0.9900000095367432,21.331,1180.327,1.0,6.175,1268.255,0.9620000123977661,51.775,1366.06,1.0,68.187,1434.212,1.0,115.072,1496.172,1.0,148.121,1580.617,1.0
339,918.186,1250.166,1.0,922.452,1188.835,1.0,961.561,1085.061,1.0,923.409,1000.15,1.0,907.822,885.016,1.0,813.805,825.198,1.0,753.072,731.263,1.0,632.417,706.99,1.0,519.987,652.88,1.0,404.962,697.409,1.0,279.517,706.163,1.0,197.148,796.826,1.0,102.153,853.343,1.0,65.369,976.961,1.0,11.039,1066.95,0.9860000014305115,21.213,1180.32,1.0,5.69,1268.527,0.9290000200271606,50.807,1364.603,1.0,67.573,1433.943,1.0,114.875,1496.192,1.0,148.063,1580.696,1.0
340,918.348,1251.333,1.0,922.414,1190.204,1.0,962.056,1085.1,1.0,923.675,1000.916,1.0,907.901,884.878,1.0,816.088,824.767,1.0,753.366,731.285,1.0,634.791,707.406,1.0,523.719,652.774,1.0,404.768,695.983,1.0,279.281,706.179,1.0,197.014,796.902,1.0,101.925,853.468,1.0,65.569,976.502,1.0,10.706,1060.523,0.9929999709129333,21.175,1180.353,1.0,6.471,1268.542,0.9639999866485596,50.552,1364.623,1.0,67.64,1433.994,1.0,114.969,1496.113,1.0,148.093,1580.676,1.0
341,918.207,1251.58,1.0,922.446,1190.641,1.0,961.987,1085.383,1.0,923.743,1000.654,1.0,907.882,884.863,1.0,816.361,824.733,1.0,754.792,731.278,1.0,634.684,707.436,1.0,523.52,652.346,1.0,405.505,695.515,1.0,279.502,706.235,1.0,197.674,796.842,1.0,102.058,853.185,1.0,65.526,976.438,1.0,10.903,1060.622,0.9890000224113464,21.163,1180.415,1.0,5.895,1268.402,0.925000011920929,50.29,1364.645,1.0,67.587,1433.933,1.0,114.578,1496.049,1.0,148.178,1580.67,1.0
342,918.037,1252.051,1.0,922.261,1191.332,1.0,961.948,1085.617,1.0,923.591,1000.589,1.0,907.576,884.584,1.0,816.235,824.696,1.0,755.651,731.309,1.0,634.778,707.568,1.0,523.462,652.248,1.0,405.493,695.698,1.0,279.111,706.374,1.0,198.524,796.285,1.0,101.867,853.387,1.0,65.647,976.429,1.0,10.652,1060.177,0.9940000176429749,20.993,1180.239,1.0,6.246,1268.426,0.9539999961853027,50.344,1365.077,1.0,67.799,1434.098,1.0,114.671,1496.058,1.0,148.076,1580.652,1.0
343,917.571,1252.378,1.0,922.203,1191.862,1.0,962.37,1090.024,1.0,923.766,1001.123,1.0,907.925,885.11,1.0,816.195,824.693,1.0,756.49,731.403,1.0,634.504,708.322,1.0,523.57,652.424,1.0,406.317,695.253,1.0,279.566,706.374,1.0,198.081,796.483,1.0,101.294,854.155,1.0,65.538,976.628,1.0,10.568,1060.375,0.9950000047683716,20.964,1180.221,1.0,6.249,1268.405,0.9549999833106995,50.346,1365.087,1.0,67.663,1434.054,1.0,114.836,1496.122,1.0,148.521,1580.656,1.0
344,917.606,1252.974,1.0,922.068,1192.054,1.0,962.425,1089.653,1.0,923.822,1001.593,1.0,907.897,885.35,1.0,816.311,824.81,1.0,756.514,731.466,1.0,634.959,709.074,1.0,523.565,652.449,1.0,406.576,697.53,1.0,279.677,706.249,1.0,197.979,796.777,1.0,101.693,853.731,1.0,65.536,976.557,1.0,10.688,1060.873,0.9940000176429749,20.977,1180.294,1.0,6.3,1268.333,0.9549999833106995,50.343,1364.889,1.0,67.764,1434.168,1.0,115.107,1496.193,1.0,148.785,1580.674,1.0
345,916.909,1253.423,1.0,921.509,1192.868,1.0,962.272,1089.717,1.0,923.828,1001.639,1.0,906.679,889.699,0.9990000128746033,816.417,824.899,1.0,756.842,731.487,1.0,635.352,709.197,1.0,523.58,652.567,1.0,406.808,697.657,1.0,282.071,706.113,1.0,198.582,796.472,1.0,101.874,852.922,1.0,66.203,971.646,1.0,10.888,1060.397,0.9909999966621399,21.101,1180.343,1.0,5.471,1268.418,0.859000027179718,50.121,1364.898,1.0,67.839,1434.231,1.0,115.295,1496.146,1.0,148.868,1580.59,1.0
346,917.021,1254.258,1.0,921.616,1193.221,1.0,962.287,1091.948,1.0,923.872,1002.529,1.0,907.298,885.7,1.0,816.326,825.482,1.0,754.32,731.504,1.0,635.395,710.061,1.0,523.361,652.466,1.0,406.576,697.637,1.0,279.615,706.222,1.0,198.146,796.526,1.0,101.763,853.452,1.0,66.035,975.952,1.0,11.016,1066.816,0.9850000143051147,21.106,1180.206,1.0,6.529,1268.593,0.9649999737739563,50.066,1365.219,1.0,67.748,1434.239,1.0,115.041,1495.956,1.0,148.744,1580.587,1.0
347,916.94,1253.977,1.0,921.728,1193.518,1.0,961.888,1091.224,1.0,923.846,1002.503,1.0,907.29,885.693,1.0,816.071,825.245,1.0,756.196,731.416,1.0,635.645,710.123,1.0,523.35,652.274,1.0,406.753,697.713,1.0,279.786,706.038,1.0,198.076,796.571,1.0,101.904,853.008,1.0,66.181,971.656,1.0,10.832,1060.118,0.9929999709129333,21.092,1179.982,1.0,6.448,1268.611,0.9610000252723694,50.221,1365.172,1.0,67.471,1434.177,1.0,115.127,1495.973,1.0,148.922,1580.697,1.0
348,916.101,1257.881,1.0,921.827,1193.792,1.0,962.265,1092.249,1.0,924.092,1002.892,1.0,907.045,885.759,1.0,816.303,825.465,1.0,755.956,731.511,1.0,635.76,710.004,1.0,523.233,652.459,1.0,406.676,697.757,1.0,282.109,705.844,1.0,198.168,796.514,1.0,101.756,853.42,1.0,66.163,971.436,1.0,10.892,1060.198,0.9929999709129333,21.149,1179.953,1.0,6.397,1268.679,0.9589999914169312,50.215,1364.885,1.0,67.491,1434.19,1.0,115.278,1496.004,1.0,149.158,1580.596,1.0
349,915.771,1258.117,1.0,921.728,1193.696,1.0,961.524,1091.761,1.0,923.913,1002.55,1.0,906.233,889.721,0.9990000128746033,816.355,825.869,1.0,756.981,731.546,1.0,635.623,710.294,1.0,523.251,652.752,1.0,406.814,698.048,1.0,282.235,705.455,1.0,198.19,796.668,1.0,102.062,853.008,1.0,66.158,971.623,1.0,10.995,1060.217,0.9909999966621399,21.063,1179.84,1.0,6.396,1268.71,0.9559999704360962,50.338,1365.177,1.0,67.391,1434.14,1.0,115.109,1496.126,1.0,149.076,1580.755,1.0
350,915.895,1258.592,1.0,921.958,1194.292,1.0,961.711,1093.121,1.0,924.311,1003.438,1.0,905.869,889.728,1.0,816.627,826.27,1.0,758.338,731.655,1.0,635.69,711.174,1.0,523.325,652.784,1.0,406.611,697.935,1.0,282.242,706.004,1.0,198.121,796.821,1.0,102.133,852.794,1.0,66.05,971.735,1.0,10.936,1066.914,0.9879999756813049,21.077,1180.031,1.0,6.644,1268.618,0.9700000286102295,50.501,1366.073,1.0,67.334,1434.236,1.0,114.639,1496.014,1.0,148.811,1580.823,1.0
351,915.929,1258.824,1.0,921.835,1194.256,1.0,961.776,1092.301,1.0,924.254,1003.585,1.0,906.392,890.319,1.0,816.775,826.349,1.0,756.911,731.597,1.0,635.817,711.164,1.0,524.091,656.392,1.0,406.753,698.069,1.0,282.331,706.449,1.0,199.058,801.337,1.0,102.21,852.551,1.0,66.008,971.758,1.0,10.89,1061.252,0.9919999837875366,21.124,1180.087,1.0,6.413,1268.704,0.9599999785423279,50.294,1365.827,1.0,67.213,1434.135,1.0,115.506,1496.479,1.0,148.901,1580.804,1.0
352,915.576,1258.025,1.0,921.903,1194.191,1.0,962.247,1092.059,1.0,924.043,1002.813,1.0,906.683,889.923,0.9990000128746033,816.42,825.812,1.0,757.699,731.521,1.0,635.792,711.082,1.0,523.322,652.853,1.0,406.296,698.015,1.0,282.408,705.523,1.0,198.406,796.873,1.0,102.382,852.084,1.0,66.075,971.72,1.0,10.998,1066.959,0.9879999756813049,21.146,1180.001,1.0,6.288,1268.534,0.9549999833106995,50.363,1365.976,1.0,67.019,1434.208,1.0,115.233,1496.307,1.0,148.831,1580.718,1.0
353,915.477,1258.019,1.0,921.817,1193.97,1.0,962.189,1092.251,1.0,923.964,1002.924,1.0,906.677,889.868,0.9990000128746033,816.465,825.79,1.0,757.189,731.495,1.0,635.887,710.593,1.0,523.353,652.705,1.0,406.411,698.069,1.0,282.424,705.576,1.0,198.449,796.709,1.0,102.058,852.684,1.0,66.06,971.669,1.0,10.952,1060.872,0.9909999966621399,21.135,1180.174,1.0,6.095,1268.699,0.9399999976158142,50.202,1364.691,1.0,67.07,1434.139,1.0,115.077,1496.111,1.0,149.083,1580.639,1.0
354,915.452,1258.07,1.0,921.654,1193.719,1.0,962.19,1092.908,1.0,924.037,1003.665,1.0,906.75,889.951,0.9990000128746033,816.51,825.756,1.0,756.648,731.475,1.0,636.378,710.984,1.0,523.433,652.831,1.0,407.142,697.992,1.0,282.48,705.727,1.0,198.74,796.595,1.0,102.113,852.826,1.0,66.234,971.523,1.0,10.996,1060.762,0.9890000224113464,21.047,1180.13,1.0,6.055,1268.489,0.9319999814033508,49.99,1364.559,1.0,67.361,1434.184,1.0,115.126,1496.143,1.0,149.026,1580.639,1.0
355,915.491,1257.997,1.0,921.697,1193.774,1.0,962.146,1092.895,1.0,924.013,1003.738,1.0,906.679,889.921,1.0,816.777,825.68,1.0,756.51,731.449,1.0,636.379,711.112,1.0,523.366,652.705,1.0,407.809,698.0,1.0,282.528,705.763,1.0,198.726,796.637,1.0,102.012,852.708,1.0,66.203,971.603,1.0,11.203,1061.014,0.9919999837875366,21.069,1180.088,1.0,6.045,1268.496,0.9300000071525574,49.931,1364.367,1.0,67.616,1434.247,1.0,114.973,1496.144,1.0,148.968,1580.635,1.0
356,915.655,1258.109,1.0,921.725,1193.884,1.0,962.204,1092.818,1.0,924.026,1003.722,1.0,906.568,889.635,0.9990000128746033,816.637,825.771,1.0,757.895,731.614,1.0,635.973,710.868,1.0,523.432,652.82,1.0,407.374,697.944,1.0,282.851,705.159,1.0,199.218,796.5,1.0,102.009,852.369,1.0,66.238,971.679,1.0,11.052,1066.919,0.9860000014305115,21.151,1180.158,1.0,6.119,1268.463,0.9359999895095825,49.953,1364.385,1.0,67.556,1434.246,1.0,114.811,1496.068,1.0,148.955,1580.617,1.0
357,915.679,1258.206,1.0,921.736,1193.951,1.0,962.3,1092.61,1.0,923.925,1010.301,1.0,906.518,889.61,0.9990000128746033,816.62,825.799,1.0,757.006,731.623,1.0,635.964,710.918,1.0,523.337,652.745,1.0,407.407,697.902,1.0,282.706,705.499,1.0,199.21,796.593,1.0,102.085,852.175,1.0,66.031,976.178,1.0,11.184,1061.004,0.9929999709129333,21.157,1180.268,1.0,6.021,1268.417,0.9240000247955322,50.049,1364.467,1.0,67.682,1434.24,1.0,114.701,1496.047,1.0,148.947,1580.653,1.0
358,915.66,1258.258,1.0,921.667,1193.803,1.0,962.361,1092.683,1.0,924.147,1004.208,1.0,906.476,889.791,1.0,816.428,825.776,1.0,756.432,731.507,1.0,636.197,710.999,1.0,523.336,652.809,1.0,407.633,697.938,1.0,282.618,705.577,1.0,199.194,796.502,1.0,102.259,852.04,1.0,66.11,976.114,1.0,11.162,1060.786,0.9950000047683716,21.324,1180.067,1.0,6.204,1268.25,0.9380000233650208,49.933,1364.717,1.0,67.8,1434.264,1.0,114.879,1496.056,1.0,148.936,1580.654,1.0
359,915.778,1258.293,1.0,921.663,1193.798,1.0,962.342,1092.308,1.0,924.149,1003.973,1.0,906.435,889.774,1.0,816.567,825.716,1.0,756.178,731.481,1.0,636.277,710.929,1.0,523.417,652.86,1.0,407.573,697.917,1.0,282.56,705.934,1.0,199.189,796.472,1.0,102.514,851.691,1.0,66.312,976.086,1.0,11.194,1060.718,0.9950000047683716,21.354,1180.118,1.0,6.256,1268.241,0.9419999718666077,49.865,1364.792,1.0,67.934,1434.325,1.0,115.255,1496.11,1.0,148.944,1580.647,1.0
360,915.426,1258.372,1.0,921.707,1193.877,1.0,961.751,1093.263,1.0,923.995,1003.804,1.0,906.412,890.027,1.0,816.691,826.14,1.0,756.107,731.556,1.0,636.186,711.516,1.0,524.068,656.701,1.0,407.328,697.724,1.0,282.475,706.028,1.0,199.101,796.429,1.0,102.4,852.044,1.0,66.405,976.027,1.0,11.217,1060.579,0.9950000047683716,21.356,1180.058,1.0,6.32,1268.186,0.9470000267028809,49.847,1364.251,1.0,67.921,1434.243,1.0,115.06,1496.081,1.0,148.885,1580.634,1.0
361,915.778,1258.31,1.0,921.736,1193.946,1.0,962.529,1092.507,1.0,924.113,1004.124,1.0,906.323,889.64,1.0,816.466,825.693,1.0,758.026,731.772,1.0,636.283,710.446,1.0,523.418,652.66,1.0,407.49,697.898,1.0,282.498,705.58,1.0,199.18,796.456,1.0,102.289,852.219,1.0,66.476,976.181,1.0,11.38,1060.864,0.9919999837875366,21.3,1179.996,1.0,6.092,1268.238,0.9340000152587891,50.029,1363.825,1.0,67.847,1434.096,1.0,114.668,1495.929,1.0,149.122,1580.624,1.0
362,915.715,1258.322,1.0,921.524,1193.645,1.0,962.397,1092.779,1.0,924.099,1004.284,1.0,906.683,890.011,1.0,816.567,825.783,1.0,756.617,731.661,1.0,636.339,710.57,1.0,523.465,652.56,1.0,407.533,697.912,1.0,282.542,705.536,1.0,199.142,796.57,1.0,102.284,852.189,1.0,66.351,976.058,1.0,11.283,1060.658,0.9950000047683716,21.303,1180.0,1.0,6.089,1268.212,0.9359999895095825,50.303,1364.421,1.0,67.53,1434.062,1.0,114.922,1495.95,1.0,149.201,1580.603,1.0
