scorer,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11,bodypart12,bodypart12,bodypart12
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
739,182.175,46.089,1.0,182.913,57.037,1.0,181.895,72.909,1.0,182.486,89.448,1.0,181.6,108.265,1.0,180.987,125.873,1.0,179.449,147.383,1.0,177.915,162.729,1.0,176.656,180.865,1.0,174.627,194.509,1.0,176.882,208.117,1.0,171.841,219.291,1.0
740,182.124,46.158,1.0,182.854,57.029,1.0,181.845,72.964,1.0,182.443,89.451,1.0,181.629,108.365,1.0,181.021,125.891,1.0,179.239,147.24,1.0,177.857,162.48,1.0,176.581,180.694,1.0,174.553,194.248,1.0,176.812,207.871,1.0,171.67,219.164,1.0
741,182.142,46.091,1.0,182.849,57.008,1.0,181.877,72.913,1.0,182.51,89.465,1.0,181.585,108.222,1.0,181.194,125.672,1.0,179.407,146.94,1.0,177.87,162.161,1.0,176.484,180.297,1.0,174.521,193.883,1.0,176.65,207.464,1.0,171.642,218.816,1.0
742,182.121,46.046,1.0,182.796,56.978,1.0,181.84,72.854,1.0,182.398,89.457,1.0,181.509,108.21,1.0,180.871,125.814,1.0,179.002,147.248,1.0,177.614,162.277,1.0,176.4,180.451,1.0,174.437,194.074,1.0,176.656,207.49,1.0,171.74,218.875,1.0
743,182.124,46.072,1.0,182.829,57.007,1.0,181.841,72.867,1.0,182.446,89.496,1.0,181.612,108.344,1.0,180.995,126.096,1.0,179.177,147.442,1.0,177.703,162.733,1.0,176.395,180.9,1.0,174.38,194.372,1.0,176.527,207.999,1.0,171.142,219.047,1.0
744,182.139,45.983,1.0,182.956,56.968,1.0,181.985,72.809,1.0,182.678,89.539,1.0,181.557,108.238,1.0,181.031,125.949,1.0,179.179,147.25,1.0,177.719,162.468,1.0,176.456,180.434,1.0,174.357,194.285,1.0,176.542,207.981,1.0,171.401,219.032,1.0
745,182.201,45.992,1.0,182.961,56.948,1.0,182.001,72.851,1.0,182.57,89.656,1.0,181.72,108.498,1.0,181.242,125.998,1.0,179.284,147.15,1.0,177.797,162.383,1.0,176.551,180.375,1.0,174.399,194.419,1.0,176.428,208.077,1.0,171.275,218.977,1.0
746,182.204,45.888,1.0,182.895,56.824,1.0,181.82,72.75,1.0,182.0,89.4,1.0,181.141,108.093,1.0,180.751,125.994,1.0,179.225,147.459,1.0,177.811,162.676,1.0,176.551,180.725,1.0,174.576,194.53,1.0,176.808,208.194,1.0,171.594,219.006,1.0
747,182.253,46.002,1.0,182.961,56.872,1.0,181.966,72.812,1.0,182.223,89.612,1.0,181.61,108.469,1.0,181.0,126.415,1.0,179.428,147.859,1.0,178.004,162.985,1.0,176.638,181.045,1.0,174.675,194.892,1.0,177.12,208.09,1.0,172.301,219.147,1.0
748,182.219,45.981,1.0,182.978,56.88,1.0,182.052,72.81,1.0,182.404,89.554,1.0,181.636,108.455,1.0,181.114,126.185,1.0,179.493,147.622,1.0,177.926,162.857,1.0,176.587,180.918,1.0,174.544,194.596,1.0,176.842,208.051,1.0,171.587,218.943,1.0
749,182.212,45.98,1.0,182.94,56.848,1.0,182.019,72.81,1.0,182.311,89.583,1.0,181.5,108.439,1.0,181.056,126.176,1.0,179.483,147.448,1.0,177.968,162.798,1.0,176.429,180.842,1.0,174.54,194.382,1.0,176.695,208.001,1.0,171.278,219.062,1.0
750,182.194,46.004,1.0,182.958,56.863,1.0,182.003,72.826,1.0,182.292,89.66,1.0,181.46,108.565,1.0,180.927,126.27,1.0,179.015,147.582,1.0,177.788,162.722,1.0,176.376,180.733,1.0,174.461,194.273,1.0,176.708,207.889,1.0,171.32,218.896,1.0
751,182.163,45.992,1.0,182.984,56.872,1.0,182.021,72.812,1.0,182.367,89.69,1.0,181.418,108.474,1.0,180.759,126.134,1.0,178.827,147.095,1.0,177.573,162.234,1.0,176.332,180.184,1.0,174.374,194.05,1.0,176.493,207.334,1.0,171.48,218.672,1.0
752,182.186,45.92,1.0,183.011,56.872,1.0,182.115,72.8,1.0,182.437,89.66,1.0,181.507,108.444,1.0,180.926,126.05,1.0,179.083,147.275,1.0,177.749,162.543,1.0,176.377,180.503,1.0,174.42,194.197,1.0,176.602,207.636,1.0,171.48,218.929,1.0
753,182.176,45.961,1.0,183.008,56.901,1.0,182.184,72.813,1.0,182.682,89.669,1.0,181.632,108.458,1.0,180.884,126.1,1.0,179.094,147.342,1.0,177.748,162.64,1.0,176.455,180.686,1.0,174.547,194.365,1.0,176.845,207.897,1.0,171.524,219.03,1.0
754,182.203,45.909,1.0,182.992,56.88,1.0,182.047,72.792,1.0,182.394,89.596,1.0,181.534,108.365,1.0,180.776,126.025,1.0,179.122,147.342,1.0,177.807,162.788,1.0,176.506,180.823,1.0,174.599,194.522,1.0,176.882,208.214,1.0,171.35,219.094,1.0
755,182.165,45.859,1.0,182.999,56.886,1.0,182.086,72.78,1.0,182.454,89.605,1.0,181.505,108.386,1.0,180.824,126.04,1.0,179.131,147.341,1.0,177.751,162.688,1.0,176.536,180.731,1.0,174.596,194.486,1.0,176.915,208.102,1.0,171.491,219.241,1.0
756,182.11,45.985,1.0,183.078,56.969,1.0,182.064,72.884,1.0,182.703,89.711,1.0,181.666,108.538,1.0,181.044,126.203,1.0,179.322,147.264,1.0,177.984,162.292,1.0,176.547,180.448,1.0,174.568,193.909,1.0,176.924,207.528,1.0,171.675,218.812,1.0
757,182.154,45.91,1.0,183.013,56.879,1.0,182.06,72.791,1.0,182.684,89.519,1.0,181.881,108.394,1.0,181.415,125.97,1.0,179.616,147.168,1.0,177.99,162.336,1.0,176.554,180.319,1.0,174.585,193.997,1.0,176.874,207.398,1.0,171.826,218.872,1.0
758,182.188,45.908,1.0,182.99,56.832,1.0,182.033,72.736,1.0,182.576,89.411,1.0,181.622,108.205,1.0,181.205,125.908,1.0,179.536,147.331,1.0,177.877,162.444,1.0,176.488,180.544,1.0,174.562,194.193,1.0,176.919,207.683,1.0,171.699,218.987,1.0
759,182.14,45.848,1.0,182.933,56.792,1.0,182.018,72.676,1.0,182.637,89.402,1.0,181.736,108.226,1.0,181.176,125.897,1.0,179.438,147.324,1.0,177.883,162.529,1.0,176.496,180.684,1.0,174.484,194.338,1.0,176.849,207.882,1.0,171.552,218.897,1.0
760,182.191,45.98,1.0,182.979,56.858,1.0,181.957,72.768,1.0,182.573,89.463,1.0,181.663,108.278,1.0,180.994,125.889,1.0,179.354,147.363,1.0,177.908,162.522,1.0,176.542,180.625,1.0,174.494,194.307,1.0,176.861,207.777,1.0,171.63,218.939,1.0
761,182.228,46.0,1.0,183.029,56.877,1.0,181.987,72.821,1.0,182.5,89.522,1.0,181.597,108.441,1.0,180.937,126.109,1.0,179.184,147.511,1.0,177.812,162.494,1.0,176.525,180.633,1.0,174.53,194.292,1.0,176.965,207.753,1.0,171.701,218.857,1.0
762,182.192,45.97,1.0,183.025,56.873,1.0,182.117,72.765,1.0,182.615,89.51,1.0,181.697,108.353,1.0,181.305,125.902,1.0,179.398,147.174,1.0,177.926,162.297,1.0,176.467,180.421,1.0,174.318,194.091,1.0,176.322,207.617,1.0,171.051,218.821,1.0
763,182.114,45.842,1.0,182.841,56.773,1.0,181.897,72.739,1.0,182.03,89.578,1.0,181.107,108.45,1.0,180.475,126.317,1.0,178.922,147.775,1.0,177.629,162.985,1.0,176.537,180.791,1.0,174.625,194.365,1.0,177.12,208.123,1.0,171.753,219.006,1.0
764,182.099,45.962,1.0,182.854,56.894,1.0,181.974,72.853,1.0,182.423,89.608,1.0,181.585,108.563,1.0,181.023,126.409,1.0,179.231,147.793,1.0,177.794,163.188,1.0,176.732,181.408,1.0,174.762,194.967,1.0,177.198,208.799,1.0,171.79,219.583,1.0
765,182.122,45.767,1.0,182.925,56.773,1.0,182.074,72.671,1.0,182.469,89.383,1.0,181.719,108.163,1.0,181.4,125.842,1.0,179.887,147.418,1.0,178.181,162.809,1.0,176.662,180.989,1.0,174.582,194.425,1.0,177.129,208.122,1.0,171.757,219.04,1.0
766,182.108,45.857,1.0,182.852,56.853,1.0,181.946,72.755,1.0,182.164,89.502,1.0,181.307,108.168,1.0,180.914,125.966,1.0,179.573,147.336,1.0,178.069,162.789,1.0,176.723,180.796,1.0,174.754,194.441,1.0,177.268,208.297,1.0,172.099,219.265,1.0
767,182.091,45.881,1.0,182.857,56.828,1.0,181.925,72.753,1.0,182.247,89.433,1.0,181.444,108.194,1.0,181.13,125.924,1.0,179.627,147.37,1.0,178.091,162.613,1.0,176.751,180.673,1.0,174.766,194.343,1.0,177.401,207.989,1.0,172.266,219.069,1.0
768,182.066,45.939,1.0,182.98,56.924,1.0,182.111,72.826,1.0,182.777,89.402,1.0,181.543,108.22,1.0,181.121,126.002,1.0,179.354,147.348,1.0,177.788,162.615,1.0,176.487,180.644,1.0,174.26,194.366,1.0,176.438,208.03,1.0,171.305,219.17,1.0
769,182.096,45.947,1.0,182.903,56.874,1.0,181.958,72.762,1.0,182.249,89.374,1.0,180.853,108.054,1.0,180.369,125.877,1.0,178.821,147.323,1.0,177.554,162.385,1.0,176.331,180.244,1.0,174.185,194.094,1.0,176.363,207.797,1.0,171.366,218.819,1.0
770,182.114,46.032,1.0,182.926,56.95,1.0,181.852,72.853,1.0,182.18,89.489,1.0,180.993,108.359,1.0,180.425,126.165,1.0,178.759,147.638,1.0,177.462,162.814,1.0,176.393,180.484,1.0,174.377,194.526,1.0,176.71,208.134,1.0,171.684,219.163,1.0
771,182.166,46.046,1.0,182.92,56.907,1.0,181.837,72.819,1.0,182.264,89.4,1.0,181.255,108.285,1.0,180.992,126.022,1.0,179.432,147.527,1.0,177.864,162.923,1.0,176.444,180.714,1.0,174.542,194.711,1.0,176.987,208.17,1.0,171.862,219.312,1.0
772,182.159,46.024,1.0,182.916,56.949,1.0,181.941,72.826,1.0,182.346,89.559,1.0,181.396,108.531,1.0,181.152,126.206,1.0,179.609,147.66,1.0,178.054,162.931,1.0,176.548,181.04,1.0,174.683,194.583,1.0,177.414,208.191,1.0,172.328,219.411,1.0
773,182.188,45.948,1.0,182.956,56.931,1.0,182.009,72.836,1.0,182.623,89.465,1.0,181.692,108.469,1.0,181.428,125.831,1.0,179.705,147.385,1.0,178.029,162.877,1.0,176.649,180.838,1.0,174.644,194.458,1.0,176.986,208.486,1.0,171.886,219.435,1.0
774,182.13,45.797,1.0,182.891,56.863,1.0,181.96,72.724,1.0,182.432,89.432,1.0,181.207,108.21,1.0,180.921,125.76,1.0,179.411,147.087,1.0,177.85,162.333,1.0,176.551,180.495,1.0,174.66,194.179,1.0,177.029,207.887,1.0,171.864,218.912,1.0
775,182.096,45.78,1.0,182.841,56.805,1.0,181.855,72.719,1.0,182.375,89.349,1.0,181.223,108.265,1.0,180.873,125.842,1.0,178.964,147.339,1.0,177.567,162.455,1.0,176.496,180.393,1.0,174.603,194.146,1.0,176.844,207.891,1.0,171.748,218.845,1.0
776,182.14,45.835,1.0,182.882,56.86,1.0,181.934,72.78,1.0,182.439,89.544,1.0,181.342,108.545,1.0,180.91,126.103,1.0,179.136,147.585,1.0,177.61,162.556,1.0,176.379,180.403,1.0,174.293,194.123,1.0,176.385,207.822,1.0,171.192,218.798,1.0
777,182.099,45.717,1.0,182.841,56.747,1.0,181.897,72.686,1.0,182.393,89.284,1.0,181.212,108.112,1.0,180.864,125.771,1.0,179.023,147.321,1.0,177.595,162.42,1.0,176.399,180.29,1.0,174.391,194.078,1.0,176.387,207.749,1.0,171.454,218.831,1.0
778,182.138,45.767,1.0,182.857,56.759,1.0,181.893,72.711,1.0,182.365,89.31,1.0,181.215,108.179,1.0,180.855,125.774,1.0,178.94,147.189,1.0,177.588,162.333,1.0,176.415,180.297,1.0,174.362,194.112,1.0,176.467,207.748,1.0,171.402,218.795,1.0
779,182.071,45.877,1.0,182.848,56.852,1.0,181.822,72.784,1.0,182.365,89.397,1.0,181.327,108.345,1.0,180.886,125.983,1.0,179.063,147.354,1.0,177.691,162.427,1.0,176.415,180.527,1.0,174.465,194.223,1.0,176.753,207.926,1.0,171.493,218.939,1.0
780,182.094,46.109,1.0,182.937,57.037,1.0,181.984,72.819,1.0,182.613,89.395,1.0,181.591,108.106,1.0,181.201,125.733,1.0,179.621,147.18,1.0,177.892,162.493,1.0,176.64,180.67,1.0,174.478,194.437,1.0,176.975,208.147,1.0,171.543,218.786,1.0
781,182.15,46.196,1.0,183.033,57.003,1.0,182.03,72.847,1.0,182.645,89.494,1.0,181.513,108.197,1.0,181.105,125.87,1.0,179.341,147.176,1.0,177.873,162.385,1.0,176.76,180.576,1.0,174.712,194.436,1.0,177.204,207.735,1.0,172.154,218.779,1.0
782,182.18,46.241,1.0,183.054,57.086,1.0,182.025,72.93,1.0,182.718,89.612,1.0,181.694,108.54,1.0,181.13,126.17,1.0,179.378,147.48,1.0,177.88,162.888,1.0,176.748,180.892,1.0,174.579,194.496,1.0,176.706,208.16,1.0,171.577,218.901,1.0
783,182.125,46.232,1.0,182.977,57.059,1.0,181.928,72.936,1.0,182.537,89.56,1.0,181.558,108.489,1.0,181.031,126.193,1.0,179.311,147.519,1.0,177.802,162.676,1.0,176.554,180.61,1.0,174.437,194.206,1.0,176.658,207.562,1.0,171.51,218.605,1.0
784,182.164,46.075,1.0,183.0,57.02,1.0,182.048,72.902,1.0,182.616,89.612,1.0,181.622,108.551,1.0,181.041,126.302,1.0,179.246,147.715,1.0,177.871,163.066,1.0,176.607,180.975,1.0,174.317,194.544,1.0,176.254,208.367,1.0,170.884,219.038,1.0
785,182.114,45.931,1.0,182.926,56.921,1.0,181.85,72.789,1.0,182.19,89.57,1.0,181.142,108.52,1.0,180.143,126.627,1.0,178.285,147.938,1.0,177.351,163.235,1.0,176.669,181.235,1.0,174.581,194.761,1.0,176.782,208.561,1.0,171.285,219.214,1.0
786,182.098,46.194,1.0,182.968,57.038,1.0,181.907,72.93,1.0,182.55,89.537,1.0,181.602,108.441,1.0,180.924,126.174,1.0,178.854,147.565,1.0,177.593,162.994,1.0,176.678,181.079,1.0,174.661,195.1,1.0,177.026,208.643,1.0,171.848,219.583,1.0
787,182.16,46.143,1.0,182.955,57.054,1.0,182.023,72.923,1.0,182.787,89.587,1.0,182.393,108.655,1.0,181.845,126.325,1.0,179.674,147.665,1.0,178.107,163.032,1.0,176.644,181.28,1.0,174.376,194.734,1.0,176.301,208.58,1.0,170.804,219.31,1.0
788,182.12,45.771,1.0,182.77,56.772,1.0,181.787,72.736,1.0,182.03,89.405,1.0,181.293,108.304,1.0,180.677,126.2,1.0,179.137,147.762,1.0,177.913,163.221,1.0,176.64,181.145,1.0,174.688,194.609,1.0,177.173,208.393,1.0,171.528,219.198,1.0
789,182.195,46.029,1.0,182.865,56.942,1.0,181.893,72.89,1.0,182.321,89.415,1.0,181.513,108.345,1.0,181.084,126.084,1.0,179.21,147.703,1.0,177.809,162.967,1.0,176.662,180.99,1.0,174.725,194.672,1.0,177.137,208.312,1.0,171.883,219.21,1.0
790,182.178,46.047,1.0,182.873,56.938,1.0,181.954,72.845,1.0,182.384,89.415,1.0,181.502,108.242,1.0,181.111,125.882,1.0,179.191,147.201,1.0,177.678,162.643,1.0,176.596,180.756,1.0,174.503,194.61,1.0,176.975,208.011,1.0,171.802,219.18,1.0
791,182.195,46.02,1.0,182.862,56.936,1.0,181.978,72.805,1.0,182.566,89.413,1.0,181.762,108.332,1.0,181.225,125.946,1.0,179.331,147.426,1.0,177.847,162.677,1.0,176.534,180.674,1.0,174.413,194.464,1.0,176.729,208.012,1.0,171.672,219.179,1.0
792,182.082,46.324,1.0,182.953,57.138,1.0,181.31,69.912,1.0,182.7,89.907,1.0,181.653,108.67,1.0,181.052,126.459,1.0,179.406,147.631,1.0,177.957,162.783,1.0,176.387,180.515,1.0,174.468,194.12,1.0,176.589,207.81,1.0,171.467,218.777,1.0
793,182.112,46.276,1.0,182.975,57.113,1.0,181.397,69.932,1.0,182.682,89.861,1.0,181.463,108.637,1.0,180.642,126.416,1.0,179.174,147.56,1.0,177.816,162.678,1.0,176.531,180.505,1.0,174.632,194.236,1.0,176.955,207.777,1.0,171.793,218.803,1.0
794,182.15,46.203,1.0,182.906,57.049,1.0,182.029,72.985,1.0,182.704,89.778,1.0,181.866,108.676,1.0,181.358,126.398,1.0,179.58,147.711,1.0,177.987,162.823,1.0,176.572,180.566,1.0,174.634,194.383,1.0,176.913,207.871,1.0,171.889,218.982,1.0
795,182.156,46.202,1.0,182.913,57.029,1.0,181.967,72.942,1.0,182.681,89.619,1.0,181.649,108.46,1.0,181.323,126.123,1.0,179.471,147.339,1.0,177.937,162.367,1.0,176.419,180.288,1.0,174.491,194.033,1.0,176.578,207.695,1.0,171.369,218.871,1.0
796,182.075,46.145,1.0,182.863,57.001,1.0,181.901,72.89,1.0,182.39,89.608,1.0,181.401,108.475,1.0,180.616,126.124,1.0,179.126,147.335,1.0,177.71,162.63,1.0,176.492,180.529,1.0,174.594,194.327,1.0,177.112,207.988,1.0,171.949,219.185,1.0
797,182.097,46.157,1.0,182.928,57.07,1.0,182.104,72.937,1.0,182.758,89.688,1.0,181.903,108.649,1.0,181.142,126.43,1.0,179.193,147.684,1.0,177.712,162.654,1.0,176.527,180.777,1.0,174.556,194.511,1.0,176.876,208.043,1.0,171.643,219.073,1.0
798,182.117,46.209,1.0,182.931,57.078,1.0,182.104,72.935,1.0,182.694,89.656,1.0,181.783,108.469,1.0,181.211,126.084,1.0,179.399,147.297,1.0,177.776,162.526,1.0,176.448,180.525,1.0,174.385,194.352,1.0,176.481,207.778,1.0,171.437,218.835,1.0
799,182.054,46.22,1.0,182.977,57.071,1.0,182.081,72.962,1.0,182.63,89.735,1.0,181.439,108.65,1.0,180.646,126.37,1.0,178.852,147.495,1.0,177.529,162.532,1.0,176.515,180.46,1.0,174.536,194.378,1.0,176.973,207.913,1.0,171.939,219.184,1.0
800,181.983,46.211,1.0,182.875,57.041,1.0,181.938,72.953,1.0,182.686,89.809,1.0,181.834,108.729,1.0,181.121,126.602,1.0,179.18,147.84,1.0,177.655,162.816,1.0,176.55,180.662,1.0,174.447,194.403,1.0,176.55,207.944,1.0,171.43,218.923,1.0
801,182.051,46.171,1.0,182.882,57.026,1.0,181.956,72.864,1.0,182.641,89.536,1.0,181.805,108.383,1.0,181.276,126.028,1.0,179.378,147.332,1.0,177.773,162.448,1.0,176.398,180.384,1.0,174.26,194.273,1.0,176.215,207.768,1.0,171.165,218.8,1.0
802,182.084,46.199,1.0,182.931,57.013,1.0,181.855,72.917,1.0,182.298,89.814,1.0,181.365,108.634,1.0,180.612,126.442,1.0,178.851,147.488,1.0,177.645,162.57,1.0,176.576,180.513,1.0,174.382,194.288,1.0,176.581,207.834,1.0,171.452,218.804,1.0
803,182.128,46.182,1.0,182.905,57.013,1.0,181.879,72.904,1.0,182.345,89.765,1.0,181.338,108.64,1.0,180.79,126.521,1.0,179.034,147.741,1.0,177.759,162.949,1.0,176.683,180.985,1.0,174.565,194.624,1.0,176.886,208.21,1.0,171.703,219.104,1.0
804,182.11,46.026,1.0,182.882,56.967,1.0,181.96,72.878,1.0,182.537,89.525,1.0,181.39,108.419,1.0,180.874,126.178,1.0,179.423,147.562,1.0,177.904,162.571,1.0,176.552,180.679,1.0,174.685,194.329,1.0,176.811,208.165,1.0,171.603,219.25,1.0
805,182.106,46.017,1.0,182.932,56.923,1.0,181.898,72.847,1.0,182.471,89.512,1.0,181.298,108.307,1.0,180.804,125.981,1.0,179.485,147.21,1.0,178.001,162.276,1.0,176.579,180.551,1.0,174.684,194.266,1.0,176.908,207.932,1.0,171.82,219.202,1.0
806,182.17,46.075,1.0,182.985,56.934,1.0,181.96,72.897,1.0,182.497,89.583,1.0,181.334,108.465,1.0,180.809,126.237,1.0,179.361,147.609,1.0,177.878,162.522,1.0,176.625,180.756,1.0,174.784,194.391,1.0,177.008,207.964,1.0,172.084,219.172,1.0
807,182.185,46.023,1.0,182.965,56.897,1.0,181.951,72.873,1.0,182.489,89.549,1.0,181.563,108.509,1.0,181.126,126.154,1.0,179.527,147.707,1.0,177.994,162.7,1.0,176.619,180.76,1.0,174.475,194.375,1.0,176.452,207.894,1.0,171.294,219.017,1.0
808,182.099,45.985,1.0,182.827,56.833,1.0,181.785,72.727,1.0,182.217,89.379,1.0,181.051,108.036,1.0,180.376,125.679,1.0,178.85,147.259,1.0,177.471,162.376,1.0,176.374,180.471,1.0,174.362,194.28,1.0,176.538,207.919,1.0,171.317,218.996,1.0
809,182.133,46.125,1.0,182.911,56.923,1.0,181.929,72.958,1.0,182.428,89.599,1.0,181.576,108.659,1.0,181.082,126.272,1.0,179.262,147.684,1.0,177.728,162.943,1.0,176.446,180.807,1.0,174.35,194.413,1.0,176.467,208.112,1.0,171.104,219.073,1.0
810,182.073,46.058,1.0,182.821,56.891,1.0,181.913,72.906,1.0,182.456,89.694,1.0,181.656,108.834,1.0,181.044,126.612,1.0,179.131,148.065,1.0,177.762,163.236,1.0,176.577,181.068,1.0,174.343,194.627,1.0,176.504,208.273,1.0,171.045,219.094,1.0
811,182.077,46.068,1.0,182.889,56.931,1.0,181.936,72.934,1.0,182.44,89.76,1.0,181.6,108.802,1.0,181.019,126.427,1.0,179.38,147.886,1.0,177.871,162.95,1.0,176.636,180.915,1.0,174.481,194.494,1.0,176.538,208.089,1.0,171.174,219.153,1.0
812,182.058,45.915,1.0,182.979,56.865,1.0,182.11,72.817,1.0,182.941,89.533,1.0,182.453,108.65,1.0,181.753,126.134,1.0,179.347,147.836,1.0,177.766,162.857,1.0,176.374,180.565,1.0,173.966,194.391,1.0,175.867,208.054,1.0,170.4,218.757,1.0
813,182.051,45.84,1.0,182.97,56.791,1.0,182.028,72.754,1.0,182.485,89.488,1.0,181.522,108.378,1.0,181.163,125.998,1.0,179.091,147.301,1.0,177.328,162.457,1.0,175.96,179.733,1.0,176.523,194.105,1.0,175.065,207.544,1.0,169.853,218.357,1.0
814,182.045,45.836,1.0,182.934,56.776,1.0,181.923,72.821,1.0,182.066,89.456,1.0,180.829,108.38,1.0,179.872,126.113,1.0,178.058,147.484,1.0,176.724,162.091,1.0,175.861,179.567,1.0,176.485,193.958,1.0,175.277,207.373,1.0,170.301,218.223,1.0
815,182.064,45.966,1.0,182.959,56.858,1.0,182.028,72.876,1.0,182.749,89.476,1.0,181.766,108.545,1.0,180.919,126.473,1.0,178.701,147.914,1.0,177.191,162.992,1.0,176.199,180.368,1.0,176.767,194.677,1.0,175.394,208.105,1.0,170.315,218.729,1.0
816,182.118,46.008,1.0,182.819,57.034,1.0,182.12,72.796,1.0,182.623,89.517,1.0,181.52,108.216,1.0,181.173,126.021,1.0,179.406,147.369,1.0,177.736,162.772,1.0,176.385,180.542,1.0,174.058,194.499,1.0,176.192,207.969,1.0,171.203,218.995,1.0
817,182.135,45.985,1.0,182.804,57.007,1.0,182.152,72.754,1.0,182.716,89.537,1.0,181.531,108.173,1.0,181.082,125.848,1.0,179.542,147.215,1.0,178.074,162.642,1.0,176.654,180.687,1.0,174.773,194.162,1.0,177.177,208.059,1.0,171.932,219.256,1.0
818,182.154,45.882,1.0,182.782,56.952,1.0,182.131,72.753,1.0,182.877,89.51,1.0,181.945,108.333,1.0,181.585,125.833,1.0,179.641,147.248,1.0,177.944,162.536,1.0,176.744,180.79,1.0,174.886,194.334,1.0,177.442,207.907,1.0,172.274,219.196,1.0
819,182.126,45.944,1.0,182.796,56.987,1.0,182.231,72.745,1.0,182.874,89.513,1.0,182.071,108.285,1.0,181.807,125.823,1.0,179.922,147.213,1.0,178.261,162.594,1.0,176.615,180.806,1.0,174.525,194.146,1.0,176.68,207.816,1.0,171.228,218.792,1.0
820,182.085,45.963,1.0,182.778,56.94,1.0,182.158,72.741,1.0,182.708,89.471,1.0,181.492,108.126,1.0,181.166,125.72,1.0,179.366,147.109,1.0,177.807,162.24,1.0,176.256,180.064,1.0,174.095,193.853,1.0,176.162,207.449,1.0,171.224,218.571,1.0
821,182.072,45.856,1.0,182.712,56.86,1.0,182.074,72.64,1.0,182.659,89.319,1.0,181.488,108.0,1.0,180.984,125.508,1.0,178.868,146.855,1.0,177.329,161.751,1.0,175.869,179.597,1.0,176.768,193.972,1.0,175.293,207.419,1.0,170.432,218.523,1.0
822,182.093,46.018,1.0,182.819,57.008,1.0,182.081,72.841,1.0,182.54,89.652,1.0,181.123,108.491,1.0,180.268,126.162,1.0,178.472,147.342,1.0,177.135,162.402,1.0,176.068,180.021,1.0,176.79,194.303,1.0,175.399,207.61,1.0,170.417,218.685,1.0
