scorer,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000,DLC_resnet50_BlSsRnetYu00Jul23shuffle0_40000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,bodypart4,bodypart4,bodypart4,bodypart5,bodypart5,bodypart5,bodypart6,bodypart6,bodypart6,bodypart7,bodypart7,bodypart7,bodypart8,bodypart8,bodypart8,bodypart9,bodypart9,bodypart9,bodypart10,bodypart10,bodypart10,bodypart11,bodypart11,bodypart11,bodypart12,bodypart12,bodypart12
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1220,327.803,178.955,1.0,329.568,191.725,1.0,330.275,205.351,1.0,331.613,222.309,1.0,328.702,243.225,1.0,328.217,258.301,1.0,328.821,279.783,1.0,328.228,294.318,1.0,325.482,313.428,1.0,323.02,329.442,1.0,320.648,337.339,1.0,320.43,351.839,1.0
1221,327.763,178.935,1.0,329.564,191.706,1.0,330.326,205.33,1.0,331.683,222.256,1.0,328.714,243.182,1.0,328.218,258.181,1.0,328.952,279.769,1.0,328.288,294.291,1.0,325.422,313.223,1.0,322.859,329.202,1.0,320.689,337.342,1.0,320.416,352.04,1.0
1222,327.803,178.991,1.0,329.604,191.81,1.0,330.343,205.454,1.0,331.621,222.382,1.0,328.586,243.261,1.0,328.153,258.347,1.0,328.89,279.98,1.0,328.249,294.475,1.0,325.265,313.296,1.0,322.643,329.302,1.0,320.441,337.33,1.0,320.142,351.993,1.0
1223,327.703,178.95,1.0,329.552,191.759,1.0,330.388,205.298,1.0,331.866,222.09,1.0,328.471,243.031,1.0,327.511,258.115,1.0,329.221,282.071,1.0,328.019,294.033,1.0,325.268,313.166,1.0,322.87,329.262,1.0,320.677,337.383,1.0,320.436,352.172,1.0
1224,327.755,179.13,1.0,329.667,191.929,1.0,330.349,205.515,1.0,331.738,222.429,1.0,328.643,243.279,1.0,328.318,258.275,1.0,328.853,279.753,1.0,328.301,294.1,1.0,325.715,313.142,1.0,323.26,328.973,1.0,321.038,337.39,1.0,320.541,352.133,1.0
1225,327.724,179.11,1.0,329.648,191.865,1.0,330.35,205.436,1.0,331.61,222.366,1.0,328.679,243.258,1.0,328.585,258.252,1.0,329.215,280.046,1.0,328.752,294.613,1.0,325.56,313.717,1.0,323.511,325.699,1.0,320.642,337.782,1.0,320.458,352.157,1.0
1226,327.666,179.096,1.0,329.56,191.813,1.0,330.222,205.36,1.0,331.555,222.3,1.0,328.763,243.166,1.0,328.117,258.116,1.0,329.61,282.235,1.0,328.479,294.055,1.0,325.715,313.453,1.0,323.436,329.311,1.0,320.897,337.656,1.0,320.571,351.922,1.0
1227,327.732,179.06,1.0,329.572,191.791,1.0,330.209,205.426,1.0,331.4,222.406,1.0,328.781,243.157,1.0,328.172,258.122,1.0,329.606,282.271,1.0,328.32,293.96,1.0,325.705,313.263,1.0,323.386,329.031,1.0,320.891,337.475,1.0,320.584,351.898,1.0
1228,327.765,179.101,1.0,329.582,191.896,1.0,330.205,205.466,1.0,331.46,222.43,1.0,328.788,243.23,1.0,328.2,258.16,1.0,329.62,282.375,1.0,328.165,293.967,1.0,325.456,313.292,1.0,323.14,329.118,1.0,320.856,337.397,1.0,320.569,352.064,1.0
1229,327.811,179.107,1.0,329.637,191.865,1.0,330.226,205.475,1.0,331.373,222.467,1.0,328.776,243.191,1.0,328.387,258.163,1.0,329.088,279.798,1.0,328.363,294.368,1.0,325.461,313.385,1.0,323.027,329.255,1.0,320.372,337.535,1.0,320.154,351.926,1.0
1230,327.856,179.101,1.0,329.641,191.909,1.0,330.302,205.474,1.0,331.479,222.428,1.0,328.779,243.11,1.0,328.069,258.097,1.0,329.383,282.108,1.0,328.123,293.937,1.0,325.601,312.999,1.0,323.183,328.981,1.0,320.769,337.447,1.0,320.549,352.225,1.0
1231,327.863,179.136,1.0,329.657,191.909,1.0,330.285,205.477,1.0,331.586,222.422,1.0,328.795,243.085,1.0,328.111,258.088,1.0,329.489,282.196,1.0,328.313,294.033,1.0,325.649,313.41,1.0,323.893,325.709,1.0,320.918,337.845,1.0,320.665,352.415,1.0
1232,327.851,179.161,1.0,329.657,191.945,1.0,330.275,205.606,1.0,331.503,222.518,1.0,328.717,243.398,1.0,328.606,258.523,1.0,329.244,280.192,1.0,328.651,294.838,1.0,325.731,313.925,1.0,323.762,325.703,1.0,320.789,338.014,1.0,320.678,352.413,1.0
1233,327.878,179.167,1.0,329.687,191.949,1.0,330.29,205.533,1.0,331.514,222.447,1.0,328.817,243.25,1.0,328.396,258.263,1.0,329.115,279.9,1.0,328.556,294.46,1.0,325.699,313.668,1.0,323.806,325.689,1.0,320.758,337.893,1.0,320.543,352.173,1.0
1234,327.889,179.055,1.0,329.686,191.857,1.0,330.361,205.409,1.0,331.524,222.325,1.0,328.738,243.062,1.0,328.087,258.153,1.0,329.452,282.215,1.0,328.139,293.902,1.0,325.577,313.041,1.0,323.206,328.913,1.0,320.955,337.402,1.0,320.611,351.99,1.0
1235,327.893,179.086,1.0,329.689,191.858,1.0,330.352,205.507,1.0,331.457,222.413,1.0,328.664,243.189,1.0,328.307,258.293,1.0,328.792,279.732,1.0,328.136,294.23,1.0,325.509,313.402,1.0,323.186,329.345,1.0,320.875,337.548,1.0,320.569,352.08,1.0
1236,327.648,179.073,1.0,329.556,191.759,1.0,330.329,205.404,1.0,331.721,222.327,1.0,328.704,243.342,1.0,328.14,258.225,1.0,329.109,280.024,1.0,328.53,294.502,1.0,325.569,313.628,1.0,323.046,329.571,1.0,320.629,337.5,1.0,320.318,352.081,1.0
1237,327.675,179.051,1.0,329.494,191.726,1.0,330.31,205.461,1.0,331.551,222.371,1.0,328.495,243.348,1.0,327.92,258.318,1.0,328.864,279.884,1.0,328.17,294.411,1.0,325.61,313.499,1.0,323.588,325.416,1.0,320.807,337.668,1.0,320.664,352.244,1.0
1238,327.732,179.132,1.0,329.595,191.844,1.0,330.372,205.502,1.0,331.642,222.381,1.0,328.769,243.293,1.0,328.206,258.184,1.0,329.033,279.907,1.0,328.465,294.63,1.0,325.716,313.952,1.0,323.659,325.547,1.0,320.783,337.921,1.0,320.727,352.273,1.0
1239,327.743,179.098,1.0,329.62,191.85,1.0,330.411,205.439,1.0,331.708,222.265,1.0,328.956,243.089,1.0,328.146,258.058,1.0,329.094,279.865,1.0,328.69,294.563,1.0,325.733,313.824,1.0,323.651,325.533,1.0,320.65,337.958,1.0,320.599,352.18,1.0
1240,327.76,179.024,1.0,329.603,191.761,1.0,330.382,205.389,1.0,331.518,222.207,1.0,328.82,243.072,1.0,327.944,258.079,1.0,329.462,282.451,1.0,328.627,294.444,1.0,325.776,313.562,1.0,323.816,325.449,1.0,320.939,337.829,1.0,320.791,352.275,1.0
1241,327.828,179.022,1.0,329.68,191.793,1.0,330.401,205.428,1.0,331.556,222.249,1.0,328.795,243.159,1.0,327.965,258.178,1.0,328.803,279.74,1.0,328.195,294.341,1.0,325.512,313.644,1.0,323.695,325.469,1.0,320.928,337.91,1.0,320.833,352.241,1.0
1242,327.837,178.994,1.0,329.686,191.775,1.0,330.413,205.354,1.0,331.736,222.176,1.0,329.138,243.164,1.0,328.365,258.223,1.0,329.122,279.808,1.0,328.741,294.33,1.0,325.61,313.076,1.0,323.03,329.095,1.0,320.566,337.16,1.0,320.384,351.764,1.0
1243,327.921,179.0,1.0,329.723,191.765,1.0,330.427,205.389,1.0,331.708,222.215,1.0,328.907,243.077,1.0,328.056,258.17,1.0,329.777,282.069,1.0,328.534,293.836,1.0,325.585,312.583,1.0,322.922,328.663,1.0,320.768,336.933,1.0,320.522,351.812,1.0
1244,327.851,178.949,1.0,329.666,191.712,1.0,330.443,205.329,1.0,331.683,222.118,1.0,328.812,243.069,1.0,327.83,258.091,1.0,329.518,282.204,1.0,328.178,294.004,1.0,325.618,312.99,1.0,323.104,329.157,1.0,320.794,337.252,1.0,320.689,352.018,1.0
1245,327.833,178.945,1.0,329.684,191.709,1.0,330.455,205.353,1.0,331.686,222.205,1.0,328.916,243.145,1.0,328.079,258.115,1.0,329.606,282.58,1.0,328.35,294.39,1.0,325.689,313.302,1.0,323.202,329.462,1.0,320.738,337.388,1.0,320.654,351.953,1.0
1246,327.84,178.946,1.0,329.639,191.693,1.0,330.405,205.427,1.0,331.58,222.304,1.0,328.802,243.208,1.0,328.391,258.247,1.0,328.923,279.835,1.0,328.304,294.593,1.0,325.645,313.499,1.0,323.603,325.345,1.0,320.662,337.444,1.0,320.652,351.928,1.0
1247,327.848,178.954,1.0,329.682,191.718,1.0,330.421,205.374,1.0,331.677,222.272,1.0,328.929,243.075,1.0,328.318,258.079,1.0,329.657,282.449,1.0,328.379,294.255,1.0,325.728,313.175,1.0,323.166,329.309,1.0,320.819,337.358,1.0,320.738,351.943,1.0
1248,327.755,179.136,1.0,329.624,191.903,1.0,330.175,205.568,1.0,331.527,222.498,1.0,328.432,243.359,1.0,327.905,258.429,1.0,328.773,279.814,1.0,328.191,294.276,1.0,325.713,313.255,1.0,323.909,325.415,1.0,321.207,337.633,1.0,320.933,352.545,1.0
1249,327.868,179.116,1.0,329.737,191.927,1.0,330.344,205.593,1.0,331.754,222.623,1.0,328.806,243.54,1.0,328.546,258.532,1.0,329.208,280.007,1.0,328.91,294.544,1.0,325.624,313.557,1.0,323.829,325.362,1.0,320.95,337.735,1.0,320.805,352.524,1.0
1250,327.851,179.081,1.0,329.753,191.927,1.0,330.36,205.528,1.0,331.713,222.531,1.0,328.963,243.263,1.0,328.427,258.234,1.0,329.461,282.516,1.0,328.63,294.204,1.0,325.646,313.137,1.0,323.022,329.18,1.0,320.802,337.227,1.0,320.522,352.113,1.0
1251,327.766,179.043,1.0,329.661,191.893,1.0,330.402,205.548,1.0,331.588,222.541,1.0,328.714,243.315,1.0,328.409,258.375,1.0,329.02,279.906,1.0,328.532,294.398,1.0,325.554,313.357,1.0,323.049,329.447,1.0,320.776,337.407,1.0,320.702,352.328,1.0
1252,327.777,179.088,1.0,329.69,191.888,1.0,330.45,205.475,1.0,331.54,222.396,1.0,328.735,243.187,1.0,328.192,258.225,1.0,329.483,282.5,1.0,328.329,294.159,1.0,325.644,312.938,1.0,323.027,329.133,1.0,320.816,337.262,1.0,320.683,352.267,1.0
1253,327.806,179.017,1.0,329.678,191.858,1.0,330.533,205.473,1.0,331.452,222.4,1.0,328.806,243.157,1.0,328.15,258.184,1.0,329.448,282.475,1.0,328.321,294.163,1.0,325.608,312.941,1.0,322.93,329.104,1.0,320.772,337.198,1.0,320.602,352.204,1.0
1254,327.698,178.959,1.0,329.626,191.737,1.0,330.488,205.339,1.0,331.5,222.182,1.0,328.809,243.033,1.0,328.046,258.022,1.0,329.461,281.823,1.0,328.246,293.749,1.0,325.658,312.664,1.0,323.018,328.956,1.0,320.902,337.25,1.0,320.734,352.389,1.0
1255,327.806,179.044,1.0,329.67,191.858,1.0,330.466,205.504,1.0,331.423,222.412,1.0,328.807,243.254,1.0,328.355,258.271,1.0,328.983,279.621,1.0,328.248,294.275,1.0,325.622,313.337,1.0,323.64,325.504,1.0,320.913,337.524,1.0,320.73,352.492,1.0
1256,327.868,179.113,1.0,329.717,191.976,1.0,330.503,205.611,1.0,331.631,222.484,1.0,328.842,243.287,1.0,328.535,258.354,1.0,329.222,279.8,1.0,328.685,294.487,1.0,325.525,313.055,1.0,322.872,329.446,1.0,320.605,337.059,1.0,320.348,352.245,1.0
1257,327.815,179.043,1.0,329.713,191.895,1.0,330.478,205.387,1.0,331.57,222.219,1.0,328.813,243.012,1.0,327.934,258.002,1.0,329.42,282.183,1.0,328.214,294.148,1.0,325.296,313.035,1.0,322.757,329.299,1.0,320.608,337.325,1.0,320.491,352.285,1.0
1258,327.857,178.994,1.0,329.685,191.827,1.0,330.447,205.41,1.0,331.437,222.293,1.0,328.82,243.157,1.0,328.101,258.114,1.0,329.356,282.217,1.0,327.801,293.96,1.0,325.106,312.838,1.0,322.695,329.009,1.0,320.691,337.273,1.0,320.579,352.256,1.0
1259,327.835,178.971,1.0,329.709,191.827,1.0,330.454,205.347,1.0,331.482,222.295,1.0,328.824,243.147,1.0,328.124,258.182,1.0,328.798,279.803,1.0,328.033,294.559,1.0,325.057,313.61,1.0,323.061,325.655,1.0,320.686,337.594,1.0,320.688,352.577,1.0
1260,327.793,179.022,1.0,329.707,191.777,1.0,330.44,205.368,1.0,332.26,222.273,1.0,328.828,242.992,1.0,328.052,258.163,1.0,329.594,282.183,1.0,328.347,294.055,1.0,325.578,313.126,1.0,323.104,329.245,1.0,320.914,337.337,1.0,320.76,352.23,1.0
1261,327.864,178.949,1.0,329.773,191.734,1.0,330.457,205.386,1.0,332.284,222.258,1.0,328.86,242.908,1.0,328.027,258.116,1.0,329.627,282.363,1.0,328.604,294.263,1.0,325.65,313.598,1.0,323.75,325.608,1.0,320.877,337.671,1.0,320.775,352.379,1.0
1262,327.853,178.991,1.0,329.768,191.779,1.0,330.439,205.459,1.0,332.149,222.346,1.0,328.746,243.07,1.0,328.149,258.179,1.0,329.077,279.74,1.0,328.38,294.375,1.0,325.707,313.588,1.0,323.702,325.551,1.0,320.862,337.486,1.0,320.606,352.192,1.0
1263,327.817,178.937,1.0,329.738,191.719,1.0,330.455,205.342,1.0,332.124,222.161,1.0,328.846,242.912,1.0,328.082,258.017,1.0,329.56,282.287,1.0,328.401,294.056,1.0,325.783,313.242,1.0,323.333,329.274,1.0,320.965,337.42,1.0,320.717,352.27,1.0
1264,327.864,178.96,1.0,329.758,191.725,1.0,330.492,205.304,1.0,332.027,222.208,1.0,328.739,242.962,1.0,327.972,258.018,1.0,329.369,282.241,1.0,328.21,293.999,1.0,325.578,313.296,1.0,323.202,329.253,1.0,320.952,337.322,1.0,320.683,352.229,1.0
1265,327.874,178.979,1.0,329.76,191.733,1.0,330.489,205.31,1.0,331.888,222.274,1.0,328.835,243.124,1.0,328.349,258.096,1.0,329.091,279.922,1.0,328.459,294.513,1.0,325.463,313.597,1.0,322.942,329.598,1.0,320.439,337.437,1.0,320.251,352.005,1.0
1266,327.868,178.939,1.0,329.691,191.717,1.0,330.341,205.328,1.0,331.803,222.268,1.0,328.377,243.178,1.0,327.802,258.188,1.0,328.515,279.634,1.0,327.945,294.217,1.0,325.277,313.42,1.0,322.878,329.506,1.0,320.408,337.472,1.0,320.41,352.148,1.0
1267,327.87,178.978,1.0,329.709,191.752,1.0,330.44,205.335,1.0,331.965,222.246,1.0,328.722,243.135,1.0,327.842,258.06,1.0,329.395,282.194,1.0,328.29,293.925,1.0,325.361,313.242,1.0,323.019,329.224,1.0,320.743,337.523,1.0,320.577,352.33,1.0
1268,327.925,178.943,1.0,329.728,191.786,1.0,330.46,205.341,1.0,331.921,222.182,1.0,328.78,242.916,1.0,327.797,257.948,1.0,329.247,282.328,1.0,328.331,294.15,1.0,325.407,313.545,1.0,323.525,325.665,1.0,320.821,337.596,1.0,320.75,352.348,1.0
1269,327.86,178.932,1.0,329.69,191.754,1.0,330.422,205.32,1.0,331.937,222.257,1.0,328.881,243.082,1.0,328.225,258.115,1.0,329.211,279.998,1.0,328.634,294.769,1.0,325.357,314.273,1.0,323.472,325.907,1.0,320.613,338.081,1.0,320.642,352.365,1.0
1270,327.997,178.96,1.0,329.801,191.812,1.0,330.506,205.344,1.0,331.859,222.247,1.0,328.967,242.989,1.0,328.251,258.057,1.0,329.174,279.682,1.0,328.575,294.398,1.0,325.507,313.858,1.0,323.69,325.753,1.0,320.708,337.849,1.0,320.732,352.254,1.0
1271,327.94,179.034,1.0,329.777,191.88,1.0,330.493,205.442,1.0,331.952,222.324,1.0,328.686,243.127,1.0,328.106,258.144,1.0,329.52,282.52,1.0,328.405,294.213,1.0,325.759,313.471,1.0,323.906,325.583,1.0,320.996,337.704,1.0,320.779,352.276,1.0
1272,327.858,179.052,1.0,329.741,191.839,1.0,330.272,205.446,1.0,331.693,222.447,1.0,328.686,243.403,1.0,328.207,258.348,1.0,329.064,279.833,1.0,328.438,294.412,1.0,325.586,313.65,1.0,323.814,325.65,1.0,321.217,337.651,1.0,320.936,352.33,1.0
1273,327.898,179.041,1.0,329.754,191.862,1.0,330.293,205.488,1.0,331.804,222.532,1.0,328.702,243.398,1.0,328.29,258.333,1.0,329.306,280.15,1.0,328.827,294.735,1.0,325.615,313.778,1.0,323.502,325.574,1.0,320.766,337.669,1.0,320.586,352.291,1.0
1274,327.938,178.999,1.0,329.788,191.83,1.0,330.463,205.464,1.0,331.819,222.411,1.0,328.511,243.19,1.0,327.842,258.261,1.0,328.689,279.595,1.0,328.082,294.115,1.0,325.481,313.393,1.0,323.274,329.514,1.0,320.878,337.564,1.0,320.661,352.237,1.0
1275,327.927,179.053,1.0,329.794,191.914,1.0,330.413,205.47,1.0,331.67,222.457,1.0,328.686,243.297,1.0,328.065,258.216,1.0,328.776,279.754,1.0,328.213,294.378,1.0,325.445,313.723,1.0,323.602,325.623,1.0,320.89,337.579,1.0,320.633,352.357,1.0
1276,327.933,179.039,1.0,329.797,191.889,1.0,330.428,205.462,1.0,331.757,222.411,1.0,328.7,243.219,1.0,328.275,258.246,1.0,329.097,279.672,1.0,328.497,294.348,1.0,325.364,313.311,1.0,322.895,329.43,1.0,320.494,337.206,1.0,320.421,352.181,1.0
1277,327.755,178.973,1.0,329.606,191.717,1.0,330.327,205.325,1.0,331.719,222.289,1.0,328.474,243.235,1.0,327.586,258.199,1.0,329.198,282.264,1.0,327.967,294.167,1.0,325.426,313.063,1.0,323.063,329.269,1.0,320.84,337.337,1.0,320.76,352.256,1.0
1278,327.809,178.931,1.0,329.68,191.669,1.0,330.335,205.274,1.0,331.743,222.315,1.0,328.724,243.315,1.0,328.029,258.297,1.0,328.968,279.911,1.0,328.323,294.77,1.0,325.388,314.078,1.0,323.464,325.601,1.0,320.837,337.736,1.0,320.859,352.409,1.0
1279,327.884,178.987,1.0,329.722,191.777,1.0,330.51,205.428,1.0,331.84,222.415,1.0,328.848,243.402,1.0,328.361,258.352,1.0,329.282,279.971,1.0,328.736,294.6,1.0,325.66,313.684,1.0,323.65,325.464,1.0,320.938,337.436,1.0,320.734,352.289,1.0
1280,327.842,178.893,1.0,329.67,191.634,1.0,330.426,205.262,1.0,331.747,222.251,1.0,329.037,243.178,1.0,328.276,258.099,1.0,329.152,279.587,1.0,328.513,294.298,1.0,325.571,313.406,1.0,323.641,325.492,1.0,320.91,337.419,1.0,320.795,352.371,1.0
1281,327.853,178.928,1.0,329.685,191.682,1.0,330.429,205.351,1.0,331.799,222.287,1.0,328.764,243.214,1.0,328.13,258.285,1.0,329.677,282.346,1.0,328.274,294.064,1.0,325.532,313.15,1.0,323.134,329.352,1.0,321.013,337.319,1.0,320.863,352.483,1.0
1282,327.812,178.972,1.0,329.66,191.74,1.0,330.429,205.437,1.0,331.827,222.457,1.0,328.745,243.327,1.0,328.321,258.366,1.0,329.015,280.017,1.0,328.294,294.61,1.0,325.32,313.551,1.0,322.96,329.718,1.0,320.531,337.498,1.0,320.508,352.394,1.0
1283,327.847,178.981,1.0,329.748,191.756,1.0,330.54,205.399,1.0,331.957,222.311,1.0,328.918,243.162,1.0,328.199,258.17,1.0,329.564,282.237,1.0,328.078,293.986,1.0,325.389,312.883,1.0,322.827,329.121,1.0,320.619,337.15,1.0,320.582,352.191,1.0
1284,327.847,179.163,1.0,329.7,191.953,1.0,330.626,205.558,1.0,332.109,222.338,1.0,328.984,243.312,1.0,327.954,258.375,1.0,328.601,279.566,1.0,327.575,294.204,1.0,324.802,312.996,1.0,322.436,329.292,1.0,320.013,337.156,1.0,319.981,352.245,1.0
1285,327.902,179.138,1.0,329.692,192.011,1.0,330.572,205.613,1.0,331.98,222.41,1.0,328.727,243.271,1.0,328.172,258.256,1.0,328.536,279.719,1.0,327.399,294.413,1.0,324.112,313.051,1.0,321.378,329.448,1.0,319.018,337.203,1.0,318.882,351.792,1.0
1286,327.766,179.02,1.0,329.568,191.824,1.0,330.512,205.452,1.0,331.824,222.154,1.0,328.675,243.05,1.0,327.646,258.049,1.0,329.0,281.815,1.0,326.892,293.79,1.0,323.92,312.665,1.0,321.217,329.215,1.0,318.985,336.945,1.0,318.763,351.955,1.0
1287,327.811,179.044,1.0,329.611,191.892,1.0,330.482,205.502,1.0,331.809,222.289,1.0,328.781,243.107,1.0,327.777,258.032,1.0,328.893,282.354,1.0,327.295,294.278,1.0,324.119,313.454,1.0,321.8,329.768,1.0,319.49,337.229,1.0,319.458,352.072,1.0
1288,327.859,179.006,1.0,329.562,191.861,1.0,330.462,205.499,1.0,331.834,222.257,1.0,328.87,243.118,1.0,327.976,258.082,1.0,329.187,282.377,1.0,327.887,294.161,1.0,325.074,313.286,1.0,322.711,329.575,1.0,320.609,337.171,1.0,320.557,352.481,1.0
1289,327.849,179.002,1.0,329.569,191.753,1.0,330.485,205.426,1.0,331.834,222.183,1.0,328.852,243.108,1.0,328.318,258.162,1.0,329.238,279.766,1.0,329.077,294.596,1.0,326.102,313.698,1.0,323.926,325.487,1.0,321.123,337.755,1.0,320.902,352.545,1.0
1290,327.873,179.016,1.0,329.674,191.78,1.0,330.453,205.461,1.0,331.935,222.215,1.0,329.097,243.179,1.0,328.7,258.351,1.0,329.707,279.848,1.0,329.456,294.448,1.0,326.233,313.553,1.0,324.079,325.498,1.0,320.978,337.582,1.0,320.693,352.285,1.0
1291,327.905,178.988,1.0,329.682,191.78,1.0,330.481,205.463,1.0,331.84,222.184,1.0,328.678,243.123,1.0,328.148,258.225,1.0,329.172,279.783,1.0,328.796,294.368,1.0,325.739,313.557,1.0,323.819,325.39,1.0,320.859,337.503,1.0,320.644,352.164,1.0
1292,327.88,179.001,1.0,329.668,191.824,1.0,330.496,205.526,1.0,331.874,222.282,1.0,328.637,243.17,1.0,327.995,258.326,1.0,328.702,279.607,1.0,327.954,294.227,1.0,325.117,313.082,1.0,322.456,329.213,1.0,320.349,337.124,1.0,320.048,351.939,1.0
1293,327.875,179.035,1.0,329.626,191.84,1.0,330.502,205.489,1.0,331.912,222.22,1.0,328.745,243.126,1.0,327.88,258.107,1.0,329.287,281.833,1.0,327.806,297.36,1.0,324.546,312.286,1.0,321.258,328.625,1.0,319.239,336.497,1.0,318.612,351.471,1.0
1294,327.788,179.013,1.0,329.58,191.793,1.0,330.38,205.357,1.0,331.922,222.06,1.0,328.744,242.85,1.0,327.623,257.912,1.0,329.04,281.496,1.0,327.578,297.005,1.0,324.021,312.311,1.0,321.184,328.699,1.0,319.089,336.389,1.0,318.604,351.375,1.0
1295,327.756,179.037,1.0,329.558,191.808,1.0,330.381,205.362,1.0,331.961,222.083,1.0,328.755,242.933,1.0,327.538,257.963,1.0,328.979,281.87,1.0,327.327,294.07,1.0,324.083,313.375,1.0,321.924,329.553,1.0,319.477,337.372,1.0,319.157,351.8,1.0
1296,327.752,178.975,1.0,329.575,191.742,1.0,330.52,205.503,1.0,331.497,222.092,1.0,328.69,243.031,1.0,327.919,258.202,1.0,328.716,279.731,1.0,327.802,294.355,1.0,324.913,313.56,1.0,322.557,329.872,1.0,320.176,337.349,1.0,320.111,352.232,1.0
1297,327.881,179.029,1.0,329.662,191.857,1.0,330.612,205.591,1.0,331.736,222.32,1.0,328.886,243.192,1.0,328.476,258.43,1.0,329.324,280.116,1.0,328.911,294.747,1.0,325.607,313.992,1.0,323.533,325.721,1.0,320.374,338.014,1.0,320.344,352.253,1.0
1298,327.846,179.047,1.0,329.698,191.856,1.0,330.564,205.487,1.0,332.046,222.202,1.0,329.008,242.95,1.0,328.141,258.183,1.0,329.931,282.244,1.0,328.973,294.364,1.0,325.85,313.562,1.0,323.928,325.794,1.0,320.902,337.987,1.0,320.83,352.394,1.0
1299,327.881,179.127,1.0,329.707,191.944,1.0,330.541,205.612,1.0,332.005,222.381,1.0,328.845,243.238,1.0,328.355,258.402,1.0,329.351,280.039,1.0,328.872,294.793,1.0,325.69,313.748,1.0,323.579,325.374,1.0,320.449,337.65,1.0,320.477,352.067,1.0
1300,327.872,179.037,1.0,329.658,191.822,1.0,330.605,205.463,1.0,331.8,222.213,1.0,328.697,242.989,1.0,327.889,258.136,1.0,329.447,282.356,1.0,328.195,294.333,1.0,325.016,313.309,1.0,322.382,329.485,1.0,319.981,337.37,1.0,319.862,351.933,1.0
1301,327.771,179.005,1.0,329.575,191.832,1.0,330.574,205.481,1.0,331.834,222.087,1.0,328.77,242.981,1.0,327.646,258.027,1.0,329.079,281.876,1.0,327.138,293.966,1.0,324.374,313.205,1.0,322.084,329.486,1.0,320.025,337.249,1.0,319.98,352.129,1.0
1302,327.788,179.004,1.0,329.597,191.82,1.0,330.597,205.453,1.0,331.902,222.126,1.0,328.891,242.901,1.0,327.875,258.03,1.0,329.304,281.876,1.0,327.325,294.135,1.0,324.317,312.962,1.0,321.44,329.26,1.0,319.354,337.056,1.0,319.296,351.701,1.0
1303,327.713,179.027,1.0,329.575,191.826,1.0,330.527,205.456,1.0,331.892,222.156,1.0,328.851,242.996,1.0,327.922,258.095,1.0,329.366,282.007,1.0,327.157,294.097,1.0,324.29,313.14,1.0,321.764,329.535,1.0,319.679,337.315,1.0,319.821,352.099,1.0
